event_times,event_types
"[2.75668384,5.53450037,7.98180893,8.74207755,12.30307955,12.91462392,19.49939029,21.74872706,26.39594783,26.67602019,27.24265022,30.74477416,31.02137467,32.92254526,34.41158594,35.42524259,36.63855412,41.3990794,41.47079261,44.75770986,44.99603818,45.29606121,45.51503794,45.66175989,46.08040148,46.83971505,47.30763935,47.51929712,49.35529341,50.90050699,51.19163005,51.6229167,51.79492625,52.70926671,52.80869054,52.99478414,53.4038633,54.66659435,55.80792606,55.92114851,55.92304015,56.04042331,56.86433376,56.93435457,56.9887488,57.05279298,58.34861405,58.7242093,62.65326212,68.55657146,70.48469505,71.73727391,71.88402103,72.5281458,73.18749838,73.55074663,73.75670334,73.98271241,76.15436057,78.16574393,79.71777008,81.6924922,82.76900244,84.71547473,84.92977229,90.40554366,92.07588171,94.6688417]","[7,7,0,5,1,5,0,3,5,4,2,0,2,4,6,7,6,0,4,0,7,4,4,7,0,6,0,4,2,0,4,1,7,5,0,5,0,0,4,5,0,1,4,5,1,1,5,4,3,4,0,7,2,4,0,5,0,1,4,0,4,4,0,3,4,3,0,4]"
"[5.26813276,8.16087331,9.59297019,23.7907668,25.60959691,25.97563137,26.48779938,27.32800716,28.87674806,29.10930551,29.31166659,29.60725505,29.79284754,30.24365011,30.32456944,30.55970432,30.70605159,31.33374693,32.85331953,33.01413284,34.25108095,34.74016424,36.21902282,36.65681701,39.318543,39.62907397,40.03940012,40.47127847,40.66206534,41.3209791,41.65636582,42.2790413,42.33742164,43.1416098,43.28600037,43.74266787,43.92348817,44.32653682,44.58716377,44.65830387,44.99479672,45.93030092,46.7739894,47.29729125,47.51047755,48.50977226,48.91017592,50.32924782,50.65733632,52.24913065]","[2,7,6,0,4,4,0,2,5,0,2,4,0,4,0,7,1,4,2,0,2,2,1,5,0,4,5,4,0,4,0,6,5,0,5,1,4,4,5,4,5,0,5,1,1,0,4,0,4,2]"
"[0.78996944,2.54042516,5.75186451,9.88037917,10.19410995,10.60731541,12.08448698,12.78943759,12.83945653,15.05022818,18.80500498,21.58152156,24.37164924,24.48058347,26.15177774,27.62632624,30.75673727,34.91097015,35.57752269,35.85223714,36.93002461,39.63536114,39.74333845,40.69057812,41.44824484,44.20211847,45.03443407,45.75823073,45.77927916,45.86676811,45.98707174,46.01927352,46.51195908,46.67392023,46.67866367,47.25526402,47.28251276,49.15209847,49.17885831,51.62781023,54.43070898,57.48635925,60.4576423,60.81751983,62.47244511,63.30211444,67.8422152,68.6647146,68.97126346,69.82187366,70.25463836,71.13863736,71.14519843,71.199606,72.23809957,72.24950729,73.02253318,73.63480157,74.86787836,75.06445655,75.11839164,75.63521915,75.80745049,78.5587777,81.16950513]","[7,1,2,3,4,3,3,7,2,4,3,5,0,5,1,3,5,7,0,4,2,7,2,5,5,4,0,4,0,7,4,4,4,0,4,1,0,1,4,4,0,5,1,5,1,6,5,4,5,0,1,4,1,5,1,0,2,6,4,5,4,0,0,4,4]"
"[1.74918261,7.60924238,8.50902382,8.68946388,9.50806695,10.51740499,13.58821512,13.98662327,14.37122385,14.62073307,16.65046669,22.52210237,22.81149169,23.49268308,24.44476827,25.34240032,27.31457558,29.31937332,35.54658282,35.83443378,35.91666164,35.99106583,36.01090609,36.10410658,36.43301428,37.57942167,37.90948178,38.15051315,38.32383807,38.72526668,38.74122773,38.74576852,40.1553504,40.85509661,40.90740702,41.26507658,41.40584912,41.49390375,41.62040258,41.97356701,42.04680495,42.70064896,42.86889732,43.23480665,44.39459912,45.70375376,46.22092744,46.657883,47.51729287]","[2,7,0,7,4,3,0,4,7,4,0,2,3,0,7,4,2,0,5,7,0,4,4,0,0,2,5,0,4,0,4,0,4,1,6,0,0,4,0,5,4,4,7,4,5,7,0,4,0]"
"[1.8352418,8.87117937,12.59159093,12.92950729,14.0718074,21.4735545,21.74177453,22.6664524,23.70028341,25.36343036,25.84779375,27.03233171,27.78349275,28.09263047,28.329151,28.7696539,29.80295986,29.89347116,29.90089041,31.54370731,31.83723846,31.98492829,32.41350948,32.97806108,33.06616817,33.32995874,33.33569358,33.72267985,33.81419831,33.84587814,33.89670642,34.45199964,34.5742149,34.82048067,34.84434387,35.64192,35.69010885,35.80411581,36.24112989,36.38587296,36.60315847,36.63851198,36.69177927,36.84536055,37.02725165,37.42599069,37.42768367,37.58214694,37.99933558,39.37518152,40.13673509]","[5,2,7,2,5,7,1,5,2,5,1,5,1,5,1,5,1,5,1,5,1,5,1,1,5,0,1,5,5,1,1,5,1,5,4,5,1,5,5,1,5,5,1,1,5,5,5,4,0,1,5]"
"[0.65740662,1.52133053,1.81775725,3.07796113,5.3268396,7.7826642,9.51575006,11.08843445,12.33984132,12.71212775,15.21654411,23.81439888,27.27130187,27.48769477,27.85898287,27.86518036,28.13654286,29.9113112,30.52001932,32.30188578,32.70683795,33.65707059,34.86468931,35.72039467,40.93140021,41.01994173,41.09867829,41.56284496,41.68460272,53.22516597,54.90190996,54.90707807,54.94678301,55.0567013,57.21869432,63.9607778,64.5941619,64.78417628,65.59580453,72.09000952,73.10217256,80.59451412,83.3848422,84.24768279,84.51815535,84.56629686,84.96449346,85.16018658,85.36734733,85.40511997,88.12043075,89.18513652,89.96893771,90.36825742,90.57318203,92.32957449,92.45557931,93.04708426,93.49108989,94.7532434,96.00621279,96.07032777,96.1220853,96.14300335,96.3636554,101.55472503,103.59553563,104.57333362,107.60714784]","[1,5,1,5,6,1,5,1,7,2,6,1,5,1,1,5,5,1,5,1,5,1,5,6,5,1,0,5,5,2,6,1,5,1,3,2,7,4,0,2,3,2,7,0,7,4,6,4,0,6,4,0,4,3,4,2,3,3,0,4,5,3,4,1,0,7,0,4,0]"
"[1.52692315,4.64508743,8.54715477,10.77829897,14.62094465,15.8950359,16.23287919,17.55352078,17.90993358,18.43875489,33.3420225,34.78771662,35.02454935,35.39122193,35.83528337,37.01748971,37.84928846,38.12830493,38.25190436,38.5825191,39.08718476,39.20971525,39.43853645,39.88603365,40.08518144,40.23340115,40.28799446,40.31352706,40.56060793,41.80830901,42.03074883,42.06095909,42.07627213,43.18919448,43.35508789,43.54489598,43.79820054,43.82600893,44.18869517,44.27387427,44.33377121,44.8720815,46.95843282,49.36433895,49.40116452,55.09980738,59.08271577,66.01544683,67.03220618,67.60582306,69.92292841,70.26953468,70.37547134,72.14941154,72.30751428,74.35870634,74.6441003,76.03102984,76.68350147,77.78140535,80.93991519,82.75842087,85.64214246,88.19374853,88.66590055,91.77563696,93.98319343,94.02277332,94.92990091,98.90398333,99.64651502,113.42847361,117.78802956,118.63087956,120.50729099,120.61130319]","[0,4,6,4,2,1,3,1,7,5,1,0,4,0,0,1,4,7,4,0,4,4,0,0,0,5,0,4,0,0,6,0,4,4,4,4,0,3,3,4,4,7,2,4,0,4,4,4,2,2,0,4,5,4,0,0,4,4,5,0,5,0,3,7,7,0,4,2,0,0,4,6,7,7,1,0]"
"[1.49838603,3.57399168,4.35878274,4.72394983,5.30218658,6.11579614,6.3711494,11.46938201,12.53668991,16.24099688,18.89032004,22.18716238,22.74649733,22.92240639,23.10986257,23.20029402,23.34132665,24.28772696,24.76365135,25.02348307,25.25169375,25.88577983,25.9344999,26.51135135,26.59959487,26.7194179,27.59542196,28.47201838,28.67330429,28.87198668,29.18408783,29.67118458,29.72109565,31.20338264,33.28982756,34.4218709,35.55462596,36.11595776,36.20080706,36.30348065,39.40185699,43.71079267,44.71752662,46.17031978,46.51139011,50.34216,53.03756483,53.1934646,54.16548605,55.2383089,55.27489075,55.77690079,55.8093837,56.6856003,57.31349944,57.97653628,58.68865419,58.88625441,59.11780499,60.13420566,62.61568667,62.65192973,63.18262529,64.04913308,64.18642809,64.25539091,64.43455067,64.73814608,64.77306152,64.95157498,65.35298387,66.29949544]","[0,4,4,0,5,5,1,5,5,3,5,0,7,5,4,1,5,0,5,2,0,1,4,0,4,5,5,1,4,2,0,0,4,5,0,4,0,4,7,0,4,5,0,5,1,4,7,7,5,4,0,0,4,4,4,4,0,7,0,0,1,5,1,1,5,1,7,5,1,5,5,5]"
"[2.01890562,2.08261947,4.23163172,4.6533949,5.3369906,5.85648158,6.80625536,6.91059692,7.81720474,7.89555456,10.27945031,10.48510537,11.86823835,12.47091556,12.60443954,12.79979384,17.42299373,18.03243966,19.34418411,21.47514975,23.46643494,24.56501748,28.73225932,28.78130191,29.42188958,29.65641307,34.93375044,37.10092612,37.24457646,37.46807783,37.96608774,38.81518229,42.86700297,43.75467892,48.13315731,51.09378229,51.14621131,51.26960349,51.70420543,51.78671525,51.98517919,52.21765399,52.47612322,52.74220124,54.07955271,61.30894347,61.52179609,61.53471062,69.02244884,71.53418715,72.90236279,72.94982113,73.28737033,74.43849809,76.18938262,79.07867317,79.34443686,84.76440225,92.22643842,93.63320282,94.05850262,98.11155212,98.85067243,105.41464113,105.82583351,106.05220562,106.46328644,108.09237175,110.50818513,111.68975055,114.25805335,114.6153803,121.38745552,122.20807742,124.75616218]","[5,5,5,1,5,1,1,5,4,1,2,2,0,4,4,0,5,1,4,0,4,4,5,1,1,0,2,5,1,5,7,7,1,5,1,4,5,5,1,3,7,1,5,2,4,5,7,1,5,2,1,5,1,4,2,6,4,2,3,4,5,0,0,1,5,1,5,1,1,5,0,7,1,5,1]"
"[2.78450374,11.06448147,11.15061001,12.02152109,12.35654589,17.97025078,24.90139329,25.65767406,28.14671716,28.78207821,30.93797292,32.97915453,33.01609705,33.44398698,33.49228108,33.54198741,33.55459078,33.83970526,36.17950016,36.76752616,38.83557785,39.9524346,43.69010546,46.07656026,48.0413448,48.57549113,52.47604523,53.1768894,54.65530404,57.43124207,57.50733676,60.00094635,61.63026754,66.24207432,66.62497197,66.85070465,67.15122834,67.78457008,67.94679824,68.24751979,70.16194706,71.14447181,71.50129161,72.94623142,73.3606803,73.81171507,75.59148798,75.89929764,76.89338605,77.30441205,77.81837448,77.84120163,78.84562561,79.17120482,79.35302481,79.62464288,80.10034575,80.51926466,80.53951147,81.50700693,82.93761048,83.54236575,83.69377024,83.71992264,83.73974727]","[2,3,3,7,4,2,0,4,4,0,1,5,0,4,6,2,1,0,0,0,6,2,4,0,4,3,4,2,0,7,5,2,1,5,3,1,1,5,5,5,5,1,1,1,1,5,1,2,5,7,1,5,1,5,0,4,4,5,0,0,4,0,0,4,5]"
