event_times,event_types
"[0.01784672,2.37131558,2.87007686,6.73559269,7.18934939,7.92111072,11.92925397,15.20792277,15.26366432,18.25252547,19.43160798,21.90656312,22.26231787,23.75135252,24.84888436,24.9375781,28.12201178,28.60458455,33.85049155,35.08649095,35.86212725,36.8232875,38.08396353,41.01529869,41.67710287,42.22846734,43.01027225,43.81232023,43.89963471,44.1882893,47.39834195,50.22780558,55.9128881,56.03316179,57.77160977,59.14165065,59.59240239,61.57177764,63.68152925,63.97452825,67.74101135,79.8297352,80.1545955,80.18934464,80.32147752,80.48464026,80.59371062,81.42895349,81.77468619,81.78537053,82.21050482,83.96286083,88.46872785,92.56595196,93.39400274,94.14250151,97.6973548,99.55326124,103.52004536,104.78120731,105.59609457,106.94005305,112.82620857,116.27781836,116.58691709,118.86950362,119.00678194,120.96682519,122.32646191,131.08294156,134.24498135,134.30393116,134.71239894,135.04723677,135.75072986]","[5,6,2,6,5,3,1,0,2,4,1,6,7,0,7,2,1,5,1,1,0,1,4,0,1,0,1,1,2,3,1,4,0,0,5,0,4,5,5,3,1,3,4,3,2,2,3,5,2,3,5,2,2,0,1,7,2,2,7,1,0,1,6,7,6,6,5,0,4,6,2,5,0,6,1]"
"[2.77867216,3.74492153,4.10020977,5.01428209,5.19813213,5.76165633,6.0164712,6.47849578,10.27923283,11.50828673,11.94275011,13.38701548,14.20793484,17.12620127,17.52890691,21.42331695,21.68202553,22.03344362,23.10667932,24.34307385,24.59837584,24.64257498,24.94448259,26.61960299,42.55249147,48.65675925,50.33154819,50.51302625,52.92984382,53.41101086,54.20960138,56.13084944,62.16269488,62.26266031,62.47081739,62.95483317,63.06517602,63.43098093,63.91399121,64.07940063,64.32176217,64.43540892,64.50185651,64.81733076,64.83380644,65.22678638,65.6866773,66.1030611,66.12509969,66.31933068,67.21901583,68.30070059,69.09193749,69.21105268,69.70007949,70.04905541,70.09841436,70.59346537]","[2,3,1,1,3,0,1,0,0,1,1,0,4,4,6,1,5,0,2,1,6,1,6,0,2,2,3,3,3,2,3,7,1,5,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0]"
"[1.32034242,5.68487874,5.74328038,8.4737145,8.84446794,8.87281474,9.15779199,15.49598829,15.56432663,18.75855777,19.34709792,20.73948123,22.79424984,23.48405067,26.19267848,26.2733802,27.5114001,29.43719731,29.86263971,30.23271399,36.58888542,48.99873409,49.26123311,49.43125294,49.56358856,49.75082789,49.8260507,52.76781421,53.11368518,53.40705428,54.07703292,55.57333661,56.47899004,58.16277547,60.89612487,62.19238721,62.51148631,67.50849029,75.66678103,76.29518022,77.07439444,78.84698505,80.82696245,81.13790118,82.97582079,89.20950131,92.26921375,96.53321116,97.30062454,98.0157186,98.22661972,99.54964495,104.92018977,106.47915336,110.70276687,111.50584668,111.60919702,113.14538464,113.95718359,115.84211753,116.13313914,116.74892431,118.74201143,119.42824091]","[2,1,0,7,1,0,5,4,0,5,3,4,7,7,6,6,7,7,5,2,4,5,1,0,0,0,1,0,0,4,5,1,1,1,0,5,3,7,7,3,3,0,0,5,5,1,7,2,3,3,2,3,1,5,4,2,3,2,7,2,3,5,1,2]"
"[0.87988235,9.59624339,10.94620764,13.07284697,14.41704476,14.60579567,16.46680396,16.98429754,17.15288669,17.37121566,20.72388153,21.86587069,21.97773684,22.34953622,24.83026241,25.74515273,26.0225204,26.07267651,26.19724497,26.47285224,27.2127766,28.00221829,28.46451073,28.81059884,29.33213139,31.47635207,33.86009609,34.76709882,34.76942453,35.04488923,35.12653583,35.24973896,35.43658198,35.52710095,35.64169221,36.19166962,36.39243491,36.97445312,38.83041467,39.08594817,39.32077851,39.60467578,39.71756387,40.09801197,40.82604902,41.91018972,42.0464315,43.25657393,43.53336694,44.17187413,44.57580692,46.6060947,47.086985,47.55624069]","[2,0,1,2,3,1,0,2,3,3,0,1,6,0,2,1,2,3,0,1,0,0,1,5,2,5,5,1,0,0,1,0,1,0,1,1,1,1,0,7,1,0,1,0,1,5,0,1,1,0,0,1,1,1]"
"[3.71586358,3.75670934,5.87707212,6.67733465,8.64743731,9.22230367,11.46822876,13.34660506,13.82153736,19.70793968,19.89443154,20.54738159,21.43817478,25.01283351,26.88135579,28.72500442,32.60827124,32.6565472,32.77198167,33.05133816,33.71128807,36.26051443,42.61793589,46.33594671,50.50350869,51.43896781,51.69798017,51.79794452,52.37530976,53.33642534,55.22775695,56.52188928,57.95475142,58.49408525,58.59028451,58.610118,58.85117738,60.51867381,61.55714823,61.57169673,61.65578671,64.17073813,64.76487238,65.69607096,65.87981863,66.12717086,66.50905421,66.52525137]","[2,3,2,2,2,5,3,1,4,4,2,3,5,5,7,2,1,0,5,0,1,7,5,7,3,6,2,4,6,0,6,0,7,1,1,0,1,5,0,1,0,5,0,1,0,0,1,0]"
"[1.66166133,3.6046042,8.51050065,16.52939407,16.55760074,18.65605901,19.80962636,22.37927013,24.81949016,26.05044913,26.61050139,28.459317,29.00135947,29.35376198,29.55462418,29.72345778,29.89968587,30.74595767,31.40946252,32.0801673,33.20290431,34.17277468,34.71440465,35.01925451,36.12740593,45.04790883,45.17567121,45.59571091,48.91152996,49.52239647,55.94971512,57.23542628,57.85195829,59.42225343,66.93236533,67.41010004,67.94542199,69.88493354,70.2936693,70.39120108,71.32468765,71.38164278,71.51779099,71.51969347,71.68711037,72.38413243,73.32438861,77.25973259,77.51928582,77.86883012,78.43414677,78.58352515,79.06345318,79.43905352,80.12871889,80.88569911,81.55840837,81.57147018,82.3164563,83.0662229,83.43486552,83.63146788,85.09289994,87.58287164,87.79724065,88.6080381,96.60934059,99.89265834,103.56260093]","[5,2,7,0,7,4,1,4,1,2,3,0,1,5,0,0,1,1,0,1,1,7,1,1,0,4,0,5,7,4,2,3,2,3,2,7,1,3,5,0,1,0,5,0,0,0,1,1,7,0,1,0,5,1,1,0,1,5,0,5,1,0,1,6,0,5,0,5,5]"
"[3.42446081,6.2504441,6.3264692,7.87348496,9.87738398,18.50474437,20.1236606,23.59799515,25.20340397,25.80303456,31.05579501,32.24468145,33.0895395,33.78335043,33.83286499,34.22515889,36.61817175,36.84525184,37.50301998,37.93195758,39.13279655,42.63691499,43.79168863,52.32401872,53.21254356,57.03770557,70.18486262,76.19506097,79.3442577,80.03784986,84.38267407,84.54437034,85.12886179,85.51070388,85.73209144,86.32828164,86.85181395,87.02948743,87.2474025,91.23353304,91.40089191,91.5558795,98.43000876,98.93741323,99.08509024,99.36593288,100.26259804,101.31722202,101.94508739,104.82644823,105.81561085,109.76735149,113.7922617,118.23034025,118.57556643,119.19283518,119.92014213,131.20802076,132.66837743,141.02482851,141.53431968,142.30596537,142.58186611,142.67414628,142.72726256,143.10301549,143.43498806,144.49314082,145.01000328,145.08103397,145.57756298,145.88057556,146.6110248,146.90738868,147.48849195,148.25815186,148.55907493,148.6830691,149.07350451,149.13604921]","[5,6,5,7,2,3,7,2,7,1,3,2,0,5,0,7,2,1,1,0,1,5,2,6,6,5,2,5,0,1,1,0,6,1,1,5,1,0,1,4,0,7,6,0,1,1,1,0,0,1,1,7,1,1,5,0,5,4,3,2,0,3,2,0,3,1,1,1,0,0,1,0,1,1,0,6,0,1,1,1]"
"[0.41765192,0.58187857,13.27775479,13.5569998,14.13726816,14.27781518,15.01396625,15.84255283,16.43507177,17.92753524,20.73149701,21.6489482,21.86658142,22.61824927,26.29236733,27.06972087,27.72153911,28.26003577,28.49055412,28.63145827,29.1783622,29.45790737,29.71139777,30.36877722,31.16726401,31.46075405,32.45684008,32.68987471,32.97664161,33.0076762,33.64398026,36.67224719,36.73045293,36.95551654,37.19162532,42.3604149,43.82463252,44.15927668,44.87137555,52.56287016,56.61144495,57.51073962,58.44350563,58.7257289,59.64079044,59.7592849,60.26920509,61.70691517,65.87816793,67.96577353,68.36375663,70.00613125,70.7091021,71.2584326,71.87225488,72.03302709,77.13295913,79.14862739,79.95938541,81.90689715,82.88935208,83.54106755,88.68751238,89.01287886,89.05945675,90.96602489,91.03466209,91.35286714,93.37306247,100.7303947,103.90608631,103.95525513,103.99571644,104.37433504,104.57135748,104.79437339]","[3,3,7,1,0,0,0,1,1,0,3,4,5,0,1,1,2,3,0,1,1,0,0,0,0,1,0,3,4,3,0,2,5,3,4,0,1,5,0,1,0,1,1,0,1,1,0,7,5,6,7,6,5,6,6,2,2,3,2,3,3,3,4,2,3,0,1,4,5,1,1,0,1,0,6,1]"
"[0.31253187,0.83358866,1.09985365,1.21173929,3.7522635,4.98691028,7.59681714,7.76271013,7.8346768,7.90955009,9.18187614,9.61653721,9.9839199,10.16933819,13.75973238,13.7894684,14.36740155,17.69067026,21.07739854,21.482506,21.49249789,22.58232892,22.7585952,24.10669888,24.32823737,24.49422913,24.98600869,27.86417991,28.81571519,29.38460595,29.44516442,30.88458453,31.58213165,38.85584546,43.29044579,43.29743047,54.13699647,62.15983633,62.23744545,63.16476084,66.40727853,66.61186563,68.06990776,68.15419794,70.47331491,72.68077487,73.10301702,74.80275798]","[2,3,3,3,6,0,2,3,2,2,3,3,2,5,3,2,4,3,1,6,4,3,0,6,3,2,3,3,4,2,4,2,1,7,3,2,7,1,4,0,0,0,1,1,1,6,0,6]"
"[8.09438842,9.41312095,10.38728377,10.58672974,10.81019573,11.20579792,13.52761387,14.78374499,15.42305647,16.17511718,16.39696151,18.59805877,18.76725716,18.90049125,19.45699929,20.90022772,25.01271587,26.42734301,29.75827509,30.50486513,32.14157306,34.19788748,36.79221865,37.36400882,38.88000067,41.85871393,42.67227638,44.16824,45.46804528,46.72728325,49.51187258,49.59785522,50.00928892,50.11592578,50.6915112,51.03148025,51.26114084,51.89184217,52.99973044,53.00677209,58.18119883,58.67963384,67.92221393,71.95805865,72.09352841,75.99480192,76.1088325,76.21397306,77.02393641,77.34881006,77.50291664,78.23477267,79.23894025,79.80306693,79.82847804,80.04193336,81.53173803,83.81089456,84.32698214,84.41715695,84.51087998,85.03775876,85.528285,85.79285721,85.98228632,86.11117546,86.69709502,86.70605329,87.4163572,87.42723127,87.51003089,88.69226131,89.63983165,89.77273192,89.8280516,90.347197,90.38055274,90.80647578]","[1,0,3,0,1,0,2,7,3,2,3,3,2,4,3,5,4,4,1,5,3,7,7,2,3,4,1,0,3,6,2,3,3,2,3,2,3,4,3,4,3,1,0,1,3,0,7,5,0,1,0,0,2,3,3,6,0,1,0,1,0,4,1,0,7,1,0,1,0,1,0,0,5,0,1,1,0,0]"
"[3.48544798,4.21718908,4.27778551,4.70284571,7.20282667,12.03100306,12.3257212,17.76136497,23.32429191,25.58101216,28.9742602,30.43635066,31.10371892,32.93029796,34.17780686,34.46759017,37.18905982,38.21278253,40.08645258,45.70978528,46.87754409,49.13855955,49.45951743,50.55364142,50.64451395,51.9906099,53.98942868,54.69321774,55.58330631,56.96094113,61.08765431,61.29141086,61.53364694,61.73500684,63.85205907,64.17497446,64.25191459,66.54686512,73.21397499,79.71129537,80.17921128,80.33108836,81.33359384,82.77440635,83.06592309,83.4092883,83.64605375,84.63470735,85.29941443,85.89883667,86.1926848,86.71191843,87.81705787,90.02042257,90.47071803,93.54289682]","[3,2,3,3,5,2,5,1,0,4,5,0,7,5,3,4,1,7,1,4,3,0,1,1,1,1,0,0,1,7,4,5,5,2,3,3,1,4,2,2,2,3,3,4,3,2,3,2,6,2,4,3,5,5,3,4]"
"[2.79140481,4.38736135,4.42606177,7.48015801,7.95261498,10.85321028,12.23282458,13.20925801,13.47379961,13.69613841,14.02050452,14.54937568,14.7418794,16.87407176,16.87414759,16.94218006,17.76155824,18.08160242,18.09717921,18.18143296,18.31432847,18.75026244,19.02499112,19.30558984,19.52756915,19.99778075,20.38582385,20.40065175,20.42047588,21.01930155,21.60306745,21.81169882,21.94943605,23.01476417,25.08257052,25.26649014,26.58228667,28.54041261,33.95701028,37.98705883,38.10271045,38.24482653,40.06104858,40.66307354,40.66824915,45.06698079,46.44561498,49.69381932,54.00490231,58.13750027,59.11467965,60.73120894,61.02365966,66.3325854,68.30117134,68.85930704,68.90940997,69.34950911,71.00982187,71.14064214,71.58372634,71.80572806,71.83085265,72.01438229,72.26870185,73.42585561,73.46072238,73.52773097,74.84660916,75.06849359,75.08358877,75.8539866,78.71795102,79.22945951,81.55901415]","[5,1,1,0,3,4,3,2,0,1,1,0,5,1,6,1,0,0,0,1,1,1,0,1,1,1,2,1,2,4,1,1,0,3,2,3,4,1,0,2,3,6,2,3,2,3,5,5,2,1,6,5,7,3,7,1,0,1,1,0,1,1,0,0,5,1,1,0,0,1,3,2,3,1,2]"
"[3.72476594,4.0403664,6.65594016,7.91961545,11.05604357,11.46778371,13.75755654,14.76218288,16.32254658,16.65263671,18.2023664,18.27633763,18.71211263,18.76208035,18.80136416,18.81652901,18.99952399,19.41700279,19.42191207,19.7728889,21.10941258,21.79806006,23.10460279,23.70092186,26.1298814,26.76534421,27.34496278,27.59021117,27.71983924,27.80435069,28.15794413,28.31628591,28.38709503,28.4850564,28.56703645,28.57861046,28.70404276,28.76799117,28.78498202,28.94786828,28.99904913,29.38349933,29.4749848,29.71106308,29.76240401,30.34411474,30.48108047,30.65013151,30.68501911,31.17646266,31.22417118,31.3292363,31.37162447,31.64667127,31.86389129,31.91519101,32.00944475,32.22258752,32.87384908,33.56108975,33.83554297,34.96246607,36.11164001,36.5591945,36.87202149,36.96882541,37.97650275,38.03925941,38.23550306,39.01630376,39.33655775,40.02592322,40.47074411,41.80994628,43.64067122,44.50342457,46.94778951,48.45969346,48.80512695]","[5,7,1,4,0,1,2,0,1,0,1,0,6,0,1,1,0,1,0,0,6,1,0,1,0,1,5,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,5,0,0,1,0,0,1,1,0,0,0,0,1,0,1,5,1,0,0,1,1,2,2,3,3,3,6,2,3,4,3,0,1,1,3]"
"[3.47729633,7.05534186,9.22292382,10.88702512,10.95439826,11.34871484,11.94392288,12.60603495,13.30397281,14.12772045,18.04076228,19.44667268,20.91230853,23.70454719,25.38118404,27.44235113,29.66661559,30.06943736,31.41196352,32.21811645,33.1925715,35.79695108,36.07587222,39.43527557,43.68652593,44.37829176,45.66599188,46.35600114,49.48458843,50.55376005,50.69357453,52.09485319,52.34380439,53.60766506,53.81657851,54.0565428,54.45760052,55.30414226,56.12530769,56.1473162,56.17224013,58.0256047,58.29331576,58.86989136,59.16209691,64.83971126,70.91542184,71.84643528,71.98964792,72.122083,72.24204245,73.13805434,76.05443093,77.95570426,80.50361629,80.85633059,81.96796732,83.13767566,83.65724449,84.42558707,84.88657466,85.54973312,86.14496457,86.50543397,90.06686411,92.13703127,95.70905352,101.45643859,102.11644758,102.45850202,102.48105557,103.20375254,104.06347915,104.83920608,105.60319627,108.46061582,124.22616105,134.42745226,138.61147553]","[7,7,5,2,3,3,2,3,4,3,4,4,0,1,4,7,1,1,0,1,1,0,7,1,1,2,0,0,5,7,0,2,3,2,5,3,3,3,4,1,1,2,3,2,1,5,2,5,3,0,2,4,5,4,6,4,5,2,3,2,2,2,3,5,0,4,2,0,0,5,1,2,1,6,0,2,1,7,3]"
"[4.12418377,13.65454998,14.78169684,16.79229635,18.47617713,18.69501688,19.39211736,19.64701692,19.69949768,20.14907142,22.51535254,26.17848846,26.22888607,26.93282022,29.13475736,30.0505183,39.79382131,40.72671774,41.25535499,41.29287405,47.73922482,50.14071046,53.43417162,54.05481119,54.69410026,62.11484582,64.19843281,64.57039821,64.71005886,64.95869063,65.84293281,66.64733369,67.6869706,68.01148413,69.02240427,70.7027852,70.96080158,71.43842553,71.76760662,73.7218241,74.84114413,74.8991944,75.13212001,75.4785734,75.90325156,77.32942993,78.3697702,80.4548755,80.71597435,82.6878851,83.73668048,85.34422264,93.16603778,98.19740403,99.42122222,100.11950804,102.82188689,111.0111881,113.58757297,114.06043702,115.19516827,116.09419733,116.93855989,117.85881824,117.92886923,118.95998953,120.64672993,126.47108472]","[4,0,6,3,2,3,1,0,1,7,6,4,2,0,6,4,4,6,7,5,4,6,4,7,2,0,1,4,0,7,1,0,0,1,1,5,0,1,1,0,1,3,0,2,1,3,2,3,2,0,4,7,5,7,2,3,0,3,6,3,0,1,2,1,3,1,0,2]"
"[1.85652028,2.02536478,2.27345086,2.54249684,6.07731167,6.80564411,10.96281337,11.31993134,12.1770252,14.19623834,14.43543948,14.88490689,17.90161795,17.95878093,21.26169647,21.34450912,22.66380501,23.17412914,26.12255424,27.76289955,29.61416344,31.16304081,31.31268689,32.09798644,32.76004456,33.63655385,34.48288038,37.07143761,42.23572041,45.51815058,45.54987487,56.99485941,57.33376379,57.42700945,58.52253353,58.96513229,59.71011679,60.77899392,60.85589724,60.94351058,61.63346359,61.71267531,63.00014594,63.01621863,63.26553115,65.63526357,66.47348396,66.77487111,69.45830635,71.18406708,71.52651604,77.29504772,78.63136615,79.08307876,79.45478197,84.9236505,85.80979583,85.96223254,86.48141588,86.53181145,92.51001901,92.63591628,92.99435706,93.74162784,93.82581316,94.79726351,96.05328334,96.75093179,97.12589538,98.3189155,99.10914622,100.29323186,101.88460525,102.26933722]","[1,0,1,0,2,3,5,3,2,0,1,0,5,7,0,2,0,7,0,5,2,1,0,1,1,0,1,7,2,2,5,0,5,1,1,0,0,1,1,1,0,0,1,0,1,4,0,1,1,0,1,4,3,3,4,1,0,1,1,5,3,1,0,5,5,1,3,3,4,2,3,4,1,7]"
"[1.01952759,3.67699746,6.46735489,12.09945287,13.28020339,14.08806219,14.83480584,16.7198668,18.8634513,22.00826618,22.54219542,26.61189871,27.59801678,29.36724345,29.88127454,30.73116865,30.95350528,32.08929427,32.84471802,33.65590899,34.6093432,34.78639012,34.93711536,35.47031556,35.58460457,36.01919418,36.61953039,37.43393732,40.00082595,40.47545033,45.72686199,46.51063687,48.08006156,50.07330675,51.16539452,52.90096975,54.72904284,67.16681274,70.00050118,70.67134963,70.92586651,73.94038099,73.98259445,74.48480721,75.33161075,77.9216395,78.79039745,78.93617929,80.33026409,80.51163297]","[4,2,3,7,2,5,3,5,5,1,2,6,0,1,7,1,0,2,1,0,3,0,5,2,1,0,0,0,5,1,0,1,1,0,5,0,4,1,5,5,7,1,1,0,1,2,0,1,1,2]"
"[8.97830022,9.68409073,11.39659993,11.43253228,12.21302751,12.26531051,12.97626053,14.2086056,14.31937345,14.56034189,14.63863902,14.89139408,14.96525259,15.36562614,15.79841736,16.17297008,17.27055105,19.05770637,24.03831395,24.82641324,24.93302468,25.32845468,25.64658471,25.73820667,25.93619389,25.99193692,25.99658301,26.16944842,26.73617508,28.23668726,28.38269585,28.61111317,29.49098521,29.6235666,29.65974804,29.70154655,29.76500305,29.90845331,30.09087221,30.28954761,30.45412294,32.04486302,32.27794402,32.59887165,32.93519834,33.13533601,33.269993,34.30824826,34.55730904,34.85149546]","[7,5,1,0,0,1,0,0,1,1,6,0,0,1,0,1,0,4,1,0,1,0,0,1,0,1,6,1,0,6,5,5,1,0,1,1,1,0,1,0,1,0,1,0,2,5,3,1,1,1]"
"[0.13448436,0.45125997,2.53578954,2.7734041,2.85688664,2.90011352,3.45588724,4.49458465,5.05842345,5.14896547,7.30406142,9.74014758,11.3610641,17.22626653,21.08859836,21.44862401,22.54041766,26.1552764,26.26278213,26.45486529,27.39654238,28.75922282,29.63497488,30.32292309,32.35868713,32.4219682,32.79813343,33.57767344,42.89026973,47.81213209,48.55832205,49.40172035,49.62782252,49.64910724,49.79861314,49.9941595,51.08453783,51.59292044,58.42729907,59.97885478,63.99835023,64.12154693,64.99068557,65.75039874,67.46541535,68.08777507,68.16889207,69.31473346,71.51620636,76.51621498,79.13711576,79.24789444]","[6,3,2,2,3,5,2,3,1,7,1,1,6,7,2,3,3,2,3,3,7,3,0,5,1,7,6,1,6,4,0,2,1,2,3,3,0,2,3,5,1,0,1,0,1,0,1,0,1,5,0,5]"
"[3.7500677,8.26319383,10.29667503,11.06563036,12.58311397,13.83356839,14.84854625,16.79444136,17.41743461,18.38331745,21.34249842,24.18804051,26.37142223,26.54707297,27.43167331,28.78343322,28.85110906,30.23582381,37.57167251,38.19729801,45.33047638,45.96036958,46.72931485,46.94212832,49.30997428,53.85229549,56.65604106,57.35315915,57.86002211,57.92937586,58.29667086,58.975862,59.04925867,59.66439306,59.73239412,60.49860719,61.16818927,64.05570132,66.17957163,71.74224809,72.4933085,73.11789737,73.94063757,75.49520339,79.83517863,80.58385858,80.63758437,81.33628759,81.80006669,82.00570211]","[5,4,6,0,7,2,3,2,5,3,2,5,2,3,3,1,0,2,4,5,1,1,0,0,1,4,0,1,0,1,0,1,1,2,4,3,0,0,7,4,0,1,0,1,5,1,0,6,0,1]"
"[1.20730576,1.35233739,2.24170448,8.54170412,9.75291233,11.23680078,20.4543733,24.56655625,27.15725036,28.38637662,28.46242886,28.9732374,36.22198131,44.47470862,50.2461949,52.7998576,53.91349413,55.46392471,56.30711966,56.55352733,58.98656042,59.06645267,59.0992248,60.29203226,63.35415815,63.72503523,75.59920371,75.94509891,76.05403974,76.35099657,79.39346385,79.61423558,84.33260121,85.62063258,85.97037135,86.45846676,89.16405274,90.58941306,91.35819721,92.14924295,97.4792356,103.01335442,103.03583536,105.12810984,106.99532783,110.26112882,113.36516927,117.76804002,118.15315619,123.05138882,124.39486974,126.1429168]","[4,5,2,2,4,5,4,5,1,0,0,5,2,7,0,3,1,3,2,7,7,0,1,3,4,0,5,0,3,1,5,2,2,1,0,7,6,3,7,5,5,2,2,3,4,5,2,0,0,1,7,0]"
"[0.30528805,0.82562071,8.51148202,11.43872484,14.43527477,16.18671759,16.27383021,16.54758871,16.76483436,17.81907674,18.07140851,18.56486487,18.95756073,19.31576728,19.8287226,21.3858614,21.42941128,21.78519924,23.30136646,23.34906703,26.81866669,27.4515583,28.26235485,28.71675063,34.94099622,42.21854854,44.0366849,44.90422478,49.99116009,52.29986091,56.87249763,57.45177263,73.88533652,74.2781266,76.22953333,76.62358594,77.11804796,77.94755939,79.38686271,80.11767879,80.26099872,80.91808064,83.47902845,85.57357723,87.72717557,90.65909371,96.22938583,99.04745289,102.31566685,103.01666025,106.68410388,106.91354353,111.19490465,112.16464396,115.61997627,116.52806125,117.69588545,117.87919726,118.24271092,118.46397385,119.16319242,119.40312404,119.54690669,120.45284821,121.02562111,121.02964117,121.40158288,121.51193405,122.35571424,122.42458451,122.47088011,128.1213004,129.31998318,137.19355075,141.65774639,151.42650709,151.87337034,153.405635,154.22433613]","[7,2,2,0,0,3,5,2,3,1,0,5,1,6,1,4,1,2,0,1,1,0,0,5,7,5,7,6,7,7,2,6,1,4,0,7,1,2,3,2,3,3,7,1,2,7,5,7,4,7,7,3,4,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,2,6,6,6,1,0,1]"
"[2.87024367,3.34637619,9.42663384,10.1664586,10.92446304,11.97127435,12.59369266,17.06461791,20.06879829,25.03304673,25.36231745,31.8615153,35.50690303,35.64247957,37.81774672,37.85301122,37.92354141,38.71425926,38.82797475,39.28686023,39.30167902,39.82535523,39.994775,40.44390223,40.79492183,40.85666612,41.45568626,44.07153146,45.63933836,45.66391939,55.24977822,57.57750651,58.53984376,59.92230711,61.7231738,62.13796689,62.34404565,62.40611979,62.85684959,63.03068754,63.34043548,63.4162655,63.49437484,64.58503039,64.66885766,64.77149781,64.91185669,65.51142754,65.84482003,65.87309248,67.23445065,67.58639262,69.27914008,69.42204404,70.62087549,70.79324294,73.9391505,75.10299989,75.21084947,76.61530961,77.96594339,85.46146209,85.49011705,86.65069177,90.3374128,91.08752762,91.38567938,97.09279725,97.95250522,98.26823587,98.28343506,99.38339283]","[7,0,4,4,1,0,5,6,6,5,7,7,1,0,0,1,0,0,1,1,0,1,0,1,1,5,1,5,0,3,0,3,1,2,3,2,2,3,3,4,1,2,3,3,3,2,3,3,0,3,3,0,5,5,1,5,5,7,2,3,4,7,0,5,1,0,1,2,3,2,0,2]"
"[0.33183526,11.442687,15.12684678,16.29070305,21.94595372,29.34132151,29.56763573,30.12731756,31.69134809,36.04632862,37.42673384,39.00906197,39.51982364,44.16218515,45.0261077,45.12123963,46.46894092,46.6813621,46.75333648,47.37460739,47.72047392,49.73867648,50.54328546,56.10412834,62.03810917,63.38043787,63.7700045,63.77890679,64.72203768,65.60248009,74.87139016,75.08323647,77.59274,80.97637913,84.05453986,94.18479977,94.4813586,94.5830836,94.74020632,94.94664831,97.99805876,98.82849075,106.78557906,108.09826197,108.76410795,110.75411518,115.08367338,116.53557252,120.53985107,124.21986135,130.27698244,131.98723132,138.21023107,138.69730363,138.94465934,141.68120322,142.9060368,148.77187798,150.68245216,155.79344025,156.28738072,159.34897909,161.35768127,161.96468638,162.51480561,166.92422663]","[1,5,7,5,0,4,2,3,2,2,2,5,3,1,0,1,0,1,4,1,1,6,5,7,1,3,2,0,1,2,2,6,2,3,5,7,1,0,0,2,0,1,6,5,5,7,4,7,7,4,6,5,4,7,4,3,2,7,5,5,2,5,1,0,1,4]"
