event_times,event_types
"[1.22508405,1.34696668,3.96160901,5.06610443,8.08001628,10.10096364,10.74691357,13.28238175,13.32461296,16.23454699,20.14608674,23.92701309,28.72063912,31.85972863,33.91072276,34.1026199,34.82936552,34.84070919,35.94924234,36.52457506,37.57634007,39.49219716,39.85548591,39.87718425,40.13253763,44.55616514,47.57942922,49.20007727,49.96822175,50.2737546,50.51577882,50.81141559,52.74574872,59.67806504,64.92860508,68.56797643,69.01662826,70.07108218,71.70442293,73.15284465,73.59749509,75.30406741,78.31792859,79.29013264,81.18827525,81.24176666,82.35922752,85.4100983,86.02190511,86.28034023,86.43837383,86.58837223,87.15228617,87.28217551,87.82187696,87.9904801,88.59795904,88.82563497,88.97440254,91.36153787,91.47062127,92.12719461,92.2131618,92.33336554,92.68276539,92.8458831,93.15410847,93.39828176,93.49544538,93.81201482,93.9384202,94.62147613,95.35994873,96.49424259,96.85658102,97.3241705,97.66509545,98.29278999,98.58358157,99.9248285]","[7,4,1,7,6,5,7,3,2,3,5,5,7,1,0,5,1,0,1,7,1,7,1,0,1,0,5,6,2,7,6,2,7,4,2,0,1,0,0,1,0,1,2,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,4]"
"[0.8289838,2.76401079,3.22710037,4.278901,4.39263594,4.86802682,5.45287875,5.82784065,6.09013515,6.24268158,6.40160875,6.76420974,6.91029048,7.49526995,8.53930991,9.56338328,9.91487494,10.11144083,11.34627597,13.69549228,14.82493507,17.10780164,18.37781916,18.61421952,18.86321411,19.52829944,20.9296826,21.1537218,21.91655437,22.58058041,23.66555569,24.22652987,25.40856427,25.49060794,26.14923427,27.0424302,27.71643933,28.00972374,28.01172181,28.04764827,28.25660422,28.52640309,30.52754618,31.6841347,31.78391971,31.81962767,32.20629886,32.41887925,32.78677153,32.96576968,32.97870537,33.20891426,34.9546947,35.62592076,35.79088662,35.84126855,35.98087779,37.23920685,37.24189832,37.46280044,39.2663367,39.45019288,40.83382987,40.8546592,43.19005188,45.10925401,45.46927665,46.15993714,46.46301837,46.63797941,46.99749457,47.6734242,47.71383489]","[5,1,4,4,0,0,0,4,4,0,0,4,4,4,0,2,4,0,4,4,5,4,1,5,5,5,1,4,0,5,4,0,0,4,4,4,0,4,0,4,0,4,0,4,0,0,3,2,1,4,5,1,4,0,5,4,5,1,5,0,2,6,1,5,2,0,5,5,1,0,5,1,4]"
"[7.57262995,7.6098691,8.44693509,9.51601836,11.7597926,12.94899042,13.06321241,13.41853459,13.52176564,14.79737869,15.350047,15.40345589,15.87494161,16.19530343,16.36173352,16.47240936,18.28309605,19.13492601,19.99157423,23.60155744,24.60391408,25.04943636,28.52702607,40.59425643,41.38584094,45.77890394,46.01331511,46.10019493,46.92740961,47.05557214,47.81798425,48.37263067,48.57027386,49.35606904,49.48752251,50.37616032,51.05219371,52.68707516,53.0142459,54.63803393,55.85669358,56.35733509,56.71035907,57.53598099,58.29425434,60.07054,63.24713938,63.32768564,64.21002637,67.75521611,69.19156612,71.31044388,73.69926592,76.95690438,77.41875875]","[7,1,0,0,2,1,7,5,2,4,2,7,7,7,2,7,2,7,7,1,0,7,2,0,1,7,7,2,7,2,6,1,5,0,7,2,2,7,7,4,2,2,2,7,2,0,1,0,3,0,7,2,7,7,2]"
"[7.21784385,9.26155171,12.17918422,13.03452139,16.0552416,16.08887727,16.41079072,18.11742155,20.53576848,22.76290413,24.05692259,24.51816177,24.5688012,25.28319063,25.73882999,32.18822819,36.70991605,38.51449555,40.40246017,40.44964012,40.62223167,41.06917748,43.58621867,45.24984662,45.86269999,46.56774622,47.28082657,49.23972039,59.55567961,62.58146354,63.83423158,64.98570343,65.06677017,66.43716782,66.56236662,66.87604621,67.6459354,68.86733274,69.64380434,69.90074051,69.96561182,70.66869845,70.71518964,72.42881707,73.3062355,73.4853765,74.32966932,74.70576376,75.26372506,80.17550962,83.90804081,85.25963568,86.4225001,88.18205475,89.44658489,91.75831612,93.93465413,94.8528876,96.44818063,97.58779375,97.99028084,101.14630501,101.42704695,104.39111655,104.93339052,104.97426084,106.11555925,108.74965718,110.79552301,111.69746507,113.78126536,115.12716957,115.62369271,116.50469779,117.3128481,118.34622519,119.83013672,120.58841686,121.42897906,121.58779771]","[5,1,5,7,5,1,7,6,4,0,3,4,0,1,2,1,0,4,0,4,4,0,1,5,2,2,0,7,0,0,4,0,7,5,1,5,5,4,1,3,7,5,1,5,1,7,1,5,5,1,4,5,4,7,0,5,4,5,5,1,2,7,2,5,5,1,5,5,5,4,4,2,0,4,0,2,7,0,0,4]"
"[2.78285296,2.91050636,3.93722884,5.44879518,7.26239399,8.40959051,11.33861269,11.75211888,13.7729961,17.94642969,18.82055908,18.83535205,19.87065688,19.89346864,19.96301925,20.39796226,21.00171195,21.32364421,21.51286378,21.54875435,21.69675211,23.39318271,23.44043896,23.7301186,23.97836549,25.03039694,25.44881122,25.61335736,25.99044003,26.01354777,26.02573946,26.50641021,26.73913907,27.25247013,27.82384967,27.97943323,28.21159259,28.21631593,28.28212334,28.3149456,28.40604789,28.58101134,28.62267328,28.82646417,29.01355686,29.9829611,30.6024042,30.73691335,31.0841165,31.4788625,32.30665782,32.64539692,35.91739454,37.01999357,37.40404833,39.77215142,39.94137845,40.20823253,41.03440832,41.16316505,41.52513544,41.94713364]","[6,6,7,6,7,3,5,1,5,3,1,1,4,0,5,0,1,6,5,5,1,5,5,1,0,5,5,1,0,5,5,3,1,4,5,1,0,0,4,1,5,4,5,5,1,2,4,4,4,0,5,4,1,3,5,7,0,0,4,4,2,0]"
"[9.21818589,9.9393385,10.31882039,10.66214198,18.48237436,19.1916701,20.34413079,20.52616641,21.18602247,21.35910342,23.36583477,23.47920206,24.02130724,24.03787769,24.52283413,26.39865163,29.54792222,29.66670758,33.26947937,33.88390735,33.92444493,33.9855343,34.15555119,35.47733157,35.70189954,36.14801277,36.83965987,38.48702409,38.91636095,41.90666179,42.06040726,42.18760892,42.34138688,44.03067666,44.23085888,50.55560869,50.6433417,50.65106515,50.99272742,51.27535625,51.36444207,52.20585375,52.40923783,52.87750364,53.58803791,54.00175841,54.31589358,54.86625246,55.60127236,57.54771079,57.5548326,58.83640217]","[6,3,3,2,5,6,0,4,4,4,0,0,5,1,5,5,4,3,0,4,4,0,4,0,5,1,0,0,4,1,5,1,5,5,5,6,1,0,3,5,5,1,4,1,5,1,5,1,5,5,5,2]"
"[0.84680779,1.96325199,5.39385711,7.30412289,11.14987389,13.69795534,18.94352896,22.35453587,23.18677584,24.59640435,25.86438368,27.79383965,27.8915723,31.26404352,31.42169061,33.74802159,34.94513539,34.98120491,35.63394506,36.66766938,37.01944186,37.10841771,38.14394003,39.9158541,43.8720762,43.95502326,45.31626109,45.7591728,52.53696962,52.54548898,52.77797571,53.16946922,54.00015517,54.17114504,54.39915623,54.59035207,55.91166887,57.190774,57.42872342,57.94070855,58.09738002,58.26099649,58.51645676,58.60259577,58.89468092,60.4261797,60.59294711,61.12184533,61.16064382,61.36340861,61.43507366,61.86655998,62.18623578,62.43354023,63.0056883,63.6543979,64.27474443,64.70888852,64.86060025,65.01343062,65.80597378,65.98816753,65.98928938,68.53586676,68.78476313,74.08973193,74.82928551,75.59685946,75.8540381,76.40068071,76.9082463,76.95083048,78.83994223,78.9031817,79.35902485]","[2,4,2,2,5,5,5,1,7,7,0,4,2,0,6,5,0,4,0,4,4,0,0,4,6,5,6,1,1,1,5,5,1,5,1,5,1,5,1,5,1,5,1,5,5,1,1,5,5,1,5,5,1,5,5,1,1,1,1,1,5,5,1,5,5,2,5,3,1,5,3,2,2,2,2]"
"[0.35834067,5.76941303,5.86268159,7.55588367,7.86648824,7.94386281,9.42883215,9.66217019,10.25911461,11.60296253,11.99460451,12.66472028,12.9017514,14.43422683,14.71373474,15.26183746,15.36240574,16.69503186,16.97082041,17.03063261,17.58731913,17.99181465,18.27916877,18.34496291,18.49443769,18.58342348,18.7694628,19.82180558,20.61780059,20.81635962,21.1750369,21.21248466,21.37673402,22.31922469,22.49448017,22.67382412,22.69883769,22.70808144,23.18221584,23.55626428,23.96567445,24.08761326,24.54021531,24.56486067,24.62159595,24.76056586,25.1709514,25.81851503,26.2066883,26.32648879,26.46276877,26.53651641]","[7,5,5,6,1,1,5,1,7,5,1,2,5,5,7,4,2,5,0,0,1,1,5,0,5,1,4,5,4,4,5,1,6,4,5,0,1,2,5,1,5,1,0,5,5,4,5,5,1,1,4,1]"
"[1.94963728,5.12487723,5.2982631,7.00496553,10.06986791,11.01529951,11.22172211,12.44498451,13.51025878,15.00615934,15.07455483,15.22654959,21.15106996,21.52963697,22.34386932,22.55270468,23.211088,24.88030406,25.35331745,25.41075115,25.82450799,28.26842182,31.82063234,35.4503136,35.92140874,36.34543836,48.12194993,48.98894416,50.91182759,54.71993247,55.51263383,55.6046794,57.96406121,58.0875186,59.34438447,60.24242295,60.99434504,61.72325459,61.78799621,65.92725099,68.60400053,76.84032276,83.82337232,85.04147098,85.78860761,86.67574318,86.68776373,86.80248473,96.01618899,97.43660176,103.38468567,111.88462129,113.48855068,114.43212574,114.82299248,117.05099403,118.15533105,119.51933819,119.64192456,121.40127846,121.86000957,121.86850466,121.93162379,125.17046202,132.70814334,135.42396132,136.15069173,137.68604434,139.56994403,140.54408035,140.5478612,140.68538027,140.84269746,140.97440638]","[6,4,1,6,4,0,4,0,7,4,4,4,0,4,4,0,0,5,0,1,3,6,4,5,0,4,0,7,6,1,5,1,5,5,5,1,5,1,5,4,6,2,6,7,0,4,4,0,7,2,7,4,7,6,1,3,4,5,5,3,4,0,4,4,5,0,5,2,6,0,3,4,4,0]"
"[0.8051209,0.914043,3.77104939,4.306103,4.61066039,4.71699956,4.71814549,5.65643996,6.05238418,6.33828839,6.37191474,6.41141185,7.09849484,7.16505804,7.25249253,8.68833196,8.77034528,9.21111527,9.30911624,9.48383721,9.61945511,9.67081174,10.58519858,10.92115512,11.16518841,11.38184597,11.66066738,11.85639868,11.97974655,12.06046518,12.34500187,12.54466077,12.82974603,13.08613459,13.25699615,13.7953754,13.90888116,16.37905992,16.87611636,17.33344588,17.43752413,17.482738,17.61708687,18.98348962,19.52424869,19.58769667,19.59861395,20.58710658,21.4431777,21.90623909,22.5344255,23.54131946,24.14348954,24.31310156,24.90769465,25.2203484,25.31251547,25.35710964,25.38595506,25.80381589,26.01808744,26.19373496,26.66596325,26.73731187,26.84640204,26.86455042,26.9002877,27.17065966,27.27359029,27.51425406,27.74740192]","[4,0,5,4,1,5,5,0,0,1,4,4,0,4,0,4,0,4,4,0,0,5,4,2,0,5,1,4,0,0,0,4,4,0,0,4,4,5,1,4,0,0,0,4,5,4,1,0,4,0,1,5,0,7,4,4,0,4,4,0,0,4,0,5,4,1,0,4,4,4,4]"
