event_times,event_types
"[3.51581731,3.77177297,3.89910348,5.0555974,5.70610468,9.30379634,11.68425472,14.61927475,25.29431238,26.24819978,26.68925726,27.64561773,27.66219011,28.01181657,28.38347367,28.54926494,28.63076942,29.18849102,29.68049499,29.86608686,30.05111069,31.16851359,31.63096642,31.68437689,32.08741692,34.40118088,34.59561352,35.96197892,36.03599077,36.58496579,36.75269281,37.06257749,37.34191675,38.44038606,38.78153344,39.64537799,39.77855442,44.76654689,48.17240467,50.31172754,50.6707229,52.46881058,53.64029542,53.92585056,57.96411868,58.60903011,60.1330614,60.83455393,61.14206303,61.2766648,62.26584145,64.43967052,64.84431296,66.44732274,66.64753997,72.33056277,72.63972158,72.84725721,75.2460417,75.46660099,77.14645547,82.51251167,85.298029,88.87752843,94.16230314,96.82164957,99.97707246,102.62860119,103.30113701,104.95801969,105.19164255,105.44172278,110.07626858,115.50161975,116.8953705,119.70552216,121.58607495,124.14017805,124.29095301]","[7,3,5,6,7,6,0,6,5,1,3,4,5,5,4,5,6,5,5,4,4,4,5,5,6,6,5,5,4,5,5,6,4,4,5,5,6,7,0,1,0,7,6,7,6,5,4,4,0,5,0,2,4,0,7,4,0,3,1,7,5,7,0,6,0,1,2,1,1,4,5,0,0,1,0,1,7,2,1]"
"[7.92756663,8.36662615,8.43903568,9.62528509,14.5352093,16.33432528,16.5209098,17.79108963,18.66466359,21.1631187,22.55890931,23.55586782,23.73854523,23.75646722,24.42180615,24.63560733,29.19328409,29.42023864,35.00767172,36.20736313,37.53116153,38.38820374,38.81512418,40.15955088,42.46431585,43.05992868,48.42762206,48.81782929,50.56126301,50.64216547,50.6520222,50.97550699,51.32490441,51.36495955,51.36705324,51.61749631,51.64581491,51.9007737,51.9353449,52.04601463,52.19499966,52.20441894,52.2849985,52.40294261,52.5788347,53.13471174,53.36798164,53.7816607,54.27626371,54.38548828,54.51549155,54.5614492,55.12031273,55.53422977,55.85946173,56.28924589,56.30542884,56.32342834,56.42921605,57.01994431,57.12721735,57.20515249,58.85240744,58.93787684,58.98150807,59.15816457,59.67083906,60.22186815,61.73465842,62.90093445,62.92700531,63.11177008]","[6,3,1,2,1,2,6,6,1,1,7,6,0,1,1,7,1,6,6,5,2,2,5,3,5,1,5,5,1,6,6,1,6,6,6,1,1,6,6,6,6,6,6,1,1,6,6,1,1,6,6,1,6,1,6,1,6,6,6,6,4,1,1,6,4,1,1,2,7,1,1,1]"
"[0.79640348,2.43400124,4.70638256,8.20419937,12.39277433,12.95832354,13.02499433,13.25539913,13.58676892,15.83555403,15.86778339,16.09762894,17.42533928,17.57032796,17.89645171,19.26825948,20.20589816,21.36641812,23.874116,28.31880715,28.63939511,29.42935906,29.43815859,29.47235669,30.09964223,31.87074531,31.90687582,35.0909218,35.21290044,36.1169664,36.48641941,40.0734382,40.08794221,40.13419984,43.15297732,46.5031268,47.99620038,48.55509656,54.05458042,54.33154049,58.09521271,58.2919751,61.39386426,62.00406409,62.67548762,64.05013396,64.63888666,65.324162,66.02378131,69.28897092,70.73269146]","[3,2,5,2,0,5,7,7,0,5,0,7,7,7,0,0,5,7,0,1,4,4,6,6,6,1,1,6,4,3,1,3,5,7,3,1,7,0,5,0,7,2,3,0,7,0,7,0,1,0,1]"
"[2.65091037,5.45466887,6.53568472,6.64154445,6.68932212,7.16823514,7.21959822,7.40617346,7.41912063,7.48027161,8.31328162,9.26403523,11.93786389,12.01544017,12.08943309,12.31961328,12.69270615,14.00480023,14.11887326,14.24397919,15.38083172,21.69628107,25.31435361,28.25492005,39.00899738,40.03511716,40.6442611,46.07481839,50.70917291,53.60140627,54.08241818,54.11613419,55.09704866,55.13758298,55.8326504,56.67165108,56.92451474,57.24638738,57.79304185,59.10415014,59.62307548,62.87534206,62.97038719,72.46982113,73.9953316,76.05583161,78.90319436,81.09096553,81.41743828,82.33308718,82.85318517,83.21836381,85.58657846,86.00033495,86.33036712,86.37097931,87.13670868,89.68622846,90.40390272]","[5,6,6,4,1,5,5,6,4,5,6,5,5,6,7,2,4,5,4,6,7,2,2,7,7,1,6,3,2,0,5,6,7,3,6,2,0,0,7,1,1,2,5,0,6,7,5,2,6,6,2,2,6,5,4,6,2,7,2]"
"[2.35985871,2.4584618,4.30955409,5.20739905,5.30333802,5.32702442,6.16785994,6.49183185,6.60027257,6.66755126,7.62077623,8.52016958,9.42803421,14.08024691,19.24969342,19.3366145,22.72568047,26.10493452,26.72858398,33.6778263,36.46045709,36.46670227,37.53584609,41.47709371,46.62131708,46.7087129,48.03435358,48.49860776,48.7112749,49.92096231,51.24632498,52.90697497,53.52608396,54.32771663,55.05014652,57.93735234,60.09718684,71.70018905,72.01502089,73.00266046,73.70163676,79.31141281,84.5563736,84.72544223,85.61787234,89.53763759,90.22478523,90.72710785,91.14136696,91.94212256,91.98989134,92.60666816,93.49392482]","[1,2,5,0,7,0,5,2,2,5,2,0,7,2,3,3,4,4,2,5,0,7,1,2,2,5,4,5,7,5,0,2,7,4,0,5,3,6,1,3,1,3,6,1,5,1,6,1,3,7,3,1,4]"
"[1.09863346,1.22999058,3.02646129,7.45843783,9.86580939,19.67526849,21.2984112,21.63557842,21.7768462,22.11143415,22.38942313,23.43041527,23.48566457,23.74788483,23.91835404,25.45801558,27.87046526,29.66250812,29.81889579,29.90078055,30.69746359,30.76804632,31.03435121,32.43742487,32.46996343,32.60116298,32.65768834,32.66407747,33.16404618,33.68867962,33.74670802,35.02959614,35.07600239,35.27693801,36.64947571,37.18758197,37.29828004,38.22740029,38.69747227,41.29804274,41.32648867,41.37456482,42.01884614,42.04692516,42.09351907,42.21012736,42.43992808,54.1245177,54.97579086,55.38972942,56.48204027,60.04656748,61.14436986,69.74704722,70.31874866,70.7865828,71.16158799,73.24909269]","[6,0,1,2,4,5,7,0,0,5,7,7,7,1,0,0,7,0,7,0,7,5,5,0,0,1,6,6,5,1,6,7,5,7,1,6,7,1,0,2,5,4,0,5,7,5,6,7,7,0,7,5,7,7,3,0,1,5]"
"[1.20559076,1.38934008,2.54684269,7.22603383,10.88180441,10.99935143,11.87053564,12.88479046,13.8832647,16.0884513,18.13474487,22.34647687,29.57971668,31.72744993,32.9580964,33.13798691,36.21501937,43.06864761,43.11858545,43.19681987,43.73794192,44.00108961,44.87849568,45.26531252,45.69218416,45.81864394,47.09196933,47.14261947,47.22442447,47.37997529,47.73437553,48.37397535,48.63185077,48.83543697,50.17214035,50.98568588,53.7881094,54.60750378,54.69995522,56.92555578,57.01384392,57.7228777,70.45835118,70.87689301,71.79155695,72.6711845,78.79028292,81.46691813,82.1942371,82.46977033,87.7506183,89.56976483,90.91000167,99.89502076,102.42066319,106.63736225,106.91799561,109.11463524,109.241723,111.09152113,111.38298977,111.97817281,112.56746055,112.6295012,116.99077832,126.80721733,129.35454291,130.42622307,130.92856709,131.95844508,133.06498564,133.48461211,134.09770552]","[2,5,5,5,0,7,0,7,2,0,0,0,5,7,0,1,5,6,1,2,1,5,2,1,0,7,6,2,6,6,1,6,5,6,6,1,7,7,0,0,3,7,0,5,7,7,7,0,7,7,7,5,5,1,3,5,7,3,2,1,5,2,5,5,5,5,2,5,4,6,2,5,5]"
"[0.77360315,3.90181018,3.98713258,4.09974254,4.28858881,4.2909736,4.90863388,5.41504286,7.58948046,8.25616307,9.01859912,11.3971515,11.42227859,13.76279602,19.0156196,19.34908284,19.54706377,20.11237421,20.47616009,22.2994303,23.45240581,26.51920116,32.74158855,33.0832201,33.18808361,34.99611392,36.14737822,36.52964252,37.41806848,38.97004103,40.25696231,41.48582389,43.53229376,44.84757772,44.87469327,45.86486235,47.80023644,50.15741253,51.77783696,52.40278491,52.74354921,53.22139338,53.31105622,53.59314706,54.72289264,54.7295669,55.1594414,55.81174063,55.92360271,56.07595099,56.15858032,56.9946183,57.13031804,57.33704241,57.85573862,58.06760916,71.08952539,76.71999406,77.70423799,77.72045863,78.12355883,78.15159842,78.19153223,78.56762229,78.88909087]","[5,7,2,0,1,0,7,6,3,5,4,3,6,1,0,7,0,0,7,0,1,7,7,5,0,7,2,5,4,2,5,5,7,0,0,7,5,7,0,7,0,0,7,1,0,7,0,0,7,7,2,7,5,0,7,7,3,1,6,6,1,6,1,1,1]"
"[4.12232884,5.37034595,5.62024614,5.73529614,6.04278096,6.25292161,6.86026141,7.24014666,7.59806165,7.86491797,8.38217753,9.71151433,10.32032234,11.10815572,11.9275303,15.87472519,16.48644151,18.05648583,24.17645312,32.26476971,35.90245109,37.41804238,38.42697614,39.09233742,39.40866486,39.69548642,49.20696793,51.13737402,52.09785675,52.2137185,52.49183515,52.93239981,53.49087076,54.71034965,55.218319,55.90704863,65.61676334,65.68357739,65.72134267,70.51774489,71.45213441,72.69124535,73.02270598,74.19105247,75.31136345,75.91175685,84.25977505,84.76459037,85.27227283,85.44401425,88.78635603,88.87692775,91.51852394,91.98469478,93.23211847,95.58670141,96.65642649,97.77074647,98.48933573,101.19663029,101.83649241,103.04444147,104.68596637,104.83900516,105.12789442,106.01286964,111.12644249,111.30863913,111.49128286,112.55333959,115.37773129]","[7,7,0,0,0,7,7,0,7,0,7,7,0,7,7,0,5,5,2,1,4,2,2,0,0,7,4,7,7,3,0,7,0,7,0,0,2,5,1,3,0,7,7,7,4,5,1,6,5,2,5,5,7,0,0,7,3,7,5,5,7,0,6,0,1,6,7,0,7,2,5]"
"[0.4326432,1.07711481,1.35657304,3.0206112,3.44055232,5.97667544,12.30779651,12.695016,12.9521215,13.02922247,13.42817512,13.56671659,20.26282326,21.90588053,23.73844774,23.87103931,25.20582559,26.28676432,28.69568015,29.68143616,30.62361284,34.47426008,34.65649377,41.7564876,42.7824182,42.79488624,43.22145213,43.36952854,43.47630383,45.07384239,45.27741664,46.37410906,47.34009109,51.02672106,51.83878529,52.6705298,54.47728209,55.48257302,59.00172354,63.09803347,66.05527468,71.3310691,72.0009843,74.12582221,75.31196856,75.9652211,76.91860124,77.26186115,77.56689683,80.1296523,83.39473119,84.89891845,87.78625742,89.22416961,94.32785677,94.712813,96.88946822,96.9715841,97.01146727,97.20526863,98.46682998,98.63201359,98.72028429,100.53110573,101.9050299,102.30970882,102.81267055,102.89551433,103.22707411,104.26255328,104.71135697,106.39573832,110.44782596,115.8842939,117.07523132,118.5008966]","[7,5,4,5,3,0,1,0,3,6,7,0,6,2,3,4,0,5,7,1,5,6,7,5,6,6,6,7,7,6,5,2,6,7,5,6,6,4,0,4,1,2,7,0,2,4,2,5,5,6,0,1,1,1,4,4,3,5,2,4,4,6,5,5,5,4,6,7,4,6,5,7,7,2,1,5]"
