event_times,event_types
"[3.56922047,3.64369254,7.58170288,9.44359039,12.17575324,13.85259073,13.8670461,16.06294932,16.19544648,35.13930231,39.16112962,39.37036283,41.84742018,42.01269204,42.48724894,44.98529902,46.19154565,47.40293241,48.52171439,49.16812855,49.6534873,49.79196343,50.19924401,51.59494131,53.23091752,53.73647428,54.10390053,54.7880866,56.59293989,57.48299829,57.86851478,60.92425598,70.55804504,73.80225121,74.11996178,74.25337806,75.59406924,76.07628242,76.63100764,77.31249616,80.64034296,80.7180812,82.36311174,83.07969711,84.97712674,86.2453574,87.24103566,90.77344431]","[2,1,1,2,2,2,4,0,3,1,5,0,4,6,0,7,4,5,6,5,7,4,1,1,5,1,1,7,2,2,5,4,2,4,5,6,1,5,4,5,6,4,5,6,6,7,5,4]"
"[5.13667067,5.95307254,7.53869347,10.11013412,10.14241434,24.69452428,28.41402653,29.04516203,37.05416368,40.44832255,41.73450569,42.34145387,53.77319612,54.59949076,58.11851542,60.18562325,73.50608306,73.90922278,74.54830993,80.76162228,82.04190631,82.15872163,85.369698,86.60738889,87.2704278,87.41640911,87.57843643,87.83296785,88.07556581,88.95286005,88.97687793,90.52665248,90.64638641,90.7865196,91.22041451,91.2344639,91.47286865,91.59979938,91.63723419,93.21559403,93.30850724,93.38233583,93.73540994,94.55434448,94.60411473,94.61677173,94.88347549,95.53800628,95.72150403,95.74951055,95.97475589,96.20258021,96.35575611,96.71396519,105.67305335,106.17346996,106.81379593,107.33080768,107.80470371,116.90357236,120.99799988,124.36523506,133.39883203,136.06709377,136.88034566,137.57359364,140.53030755,161.93923833,162.04731369,166.46441234,168.12218104,180.79791253]","[0,2,1,1,1,3,3,4,2,2,2,3,0,5,4,1,0,2,0,3,1,5,4,5,6,4,4,4,5,5,6,4,5,4,6,5,1,7,7,2,0,6,4,5,6,7,2,4,5,0,6,6,0,5,7,1,2,0,2,1,0,1,2,7,5,6,2,3,3,7,7,7]"
"[0.14536637,0.26365077,12.23805688,13.11671064,14.24220109,17.99113461,18.96309776,20.62950349,22.91304308,25.75905044,27.15020962,27.27146349,27.47926989,29.6672936,31.38949035,31.39279493,31.54637212,32.3383795,33.06176429,33.76779879,34.82502606,35.23594007,35.59871036,35.73635652,37.06138281,37.11493573,38.97138954,41.83148235,51.23019052,51.27604092,51.33558642,51.3514237,51.48560097,51.71305237,51.72373288,53.04776401,53.95874108,54.59694775,55.78419488,63.21290999,66.64360915,67.09390936,68.27869694,75.86615774,78.07435061,79.41805526,82.25912873,82.90933552,83.03628583,83.26010466,85.50725885,90.42793488,92.72995058,104.10327349,108.55913997,109.04317306,109.25297191,109.9428899,111.16472011,111.62208767,111.72156312,112.08668629,113.02123453,113.32268672,113.4830113,114.50886032,114.67954534,115.6742488,116.20273245,116.59415108]","[7,7,3,2,1,4,3,0,4,1,5,2,2,0,2,6,5,1,6,2,7,5,4,5,4,6,4,1,5,4,4,5,5,4,4,5,6,5,4,6,0,1,2,1,3,0,5,6,1,7,6,2,3,7,5,6,6,4,7,5,4,5,2,6,5,4,6,5,4,6]"
"[4.28921217,4.76828678,6.95941089,10.25098578,10.87405294,10.92250372,11.66010008,11.70699705,11.85712891,12.20364784,14.19638497,14.5616928,16.23960657,18.63572474,21.00244445,24.11620138,24.21794605,24.31250587,24.98718019,25.13406912,25.14544352,25.35954623,26.42043499,26.52767684,27.04130689,27.46828268,27.74087736,27.98918714,28.13762479,28.66334982,28.74418466,28.84365473,28.92348285,28.94771408,28.95350254,29.54860514,29.71931429,30.04417591,32.63021689,32.8059567,32.83465105,33.06229583,33.32063106,33.48256139,33.55673934,33.70168889,33.93192393,34.29543801,34.33526213,34.46609991,34.59535511,34.71519012,34.80752764,35.0667838,35.15782155,35.50705294,35.51767541,35.64594994,35.71054443,35.94728569,36.26287064,36.67358866,37.01318603]","[1,3,4,2,5,6,3,7,6,7,3,1,2,4,2,4,5,6,5,4,4,2,5,5,4,2,5,5,6,4,4,6,5,4,4,4,2,5,4,5,5,5,6,5,6,4,5,5,4,4,6,6,4,5,4,5,5,4,5,6,7,6,7]"
"[4.12582603,5.85932533,8.3088683,8.93085746,9.97767185,10.0385815,12.46035041,12.50135414,12.90217457,13.7392356,13.82495298,13.85780843,14.03646167,14.21301201,14.57948917,15.45669305,20.1204666,22.9920755,24.42704229,27.45346111,27.61185577,28.00014267,28.00514944,28.45577139,31.18326862,31.1837588,32.81227202,37.42435811,39.7722136,41.20117928,42.52916066,46.09628161,48.70885884,49.51012063,59.70845699,61.4795788,61.88798525,61.91292427,62.74854234,62.78705608,65.03368114,71.80848264,75.55769383,76.32976102,78.12902079,80.63083532,81.98465674,82.05496318,83.76066062,83.87517375,84.5029989,85.68191403,90.24049672,91.95313031,95.1478866,95.65959145,97.1802937,98.99142201,99.17455893,102.47947148,114.43368163,115.02163549,115.18808146,120.38704525,122.87413974,127.15477768,128.66197136,131.47996766,136.7065484,137.03072356,137.16079315,137.89444495,138.16404874,138.26863336,138.54739945,138.64262088]","[6,0,5,0,5,6,5,4,4,6,5,4,4,6,2,7,6,2,3,5,6,6,6,4,7,7,2,4,4,5,4,2,7,1,1,7,2,6,0,7,7,3,1,5,4,6,4,2,0,1,5,4,1,7,7,4,5,6,7,2,7,5,4,7,3,0,0,6,2,5,7,4,5,5,6,4]"
"[0.69313612,2.69803624,4.38254721,17.56945568,18.05362019,18.79524917,19.35646098,19.78268564,20.7388787,20.88553466,21.97261085,22.74744732,24.74132793,25.18066708,27.89592782,28.48579922,28.53977077,29.63936256,31.30907805,33.3069604,34.5032767,37.60405316,37.86566183,41.53657662,42.52603087,48.12465429,49.80056365,52.32917514,52.5939731,52.75001814,52.86835427,56.67359766,57.10177856,57.605111,59.26058679,59.63096995,59.76970724,60.32440399,60.75934584,61.29999554,65.58156849,66.48471877,70.92974358,74.69707998,74.83265007,74.94880264,75.84012255,76.86662135,78.88842242,79.42266325,80.23738307,81.22588984,82.53004556]","[0,6,7,5,4,1,4,2,1,4,3,5,3,3,5,6,7,2,6,6,7,6,7,2,1,6,0,7,5,4,6,6,4,7,4,5,4,5,5,4,5,1,6,6,7,7,7,7,1,3,5,1,6]"
"[4.16086582,10.26244564,10.88914544,13.69854507,13.88835022,17.35686052,17.42221537,17.69773392,19.78464864,21.18978627,21.28949597,23.8828713,24.58256213,25.1934695,28.28440994,28.67708652,30.34892794,33.02960377,33.10933928,33.11338631,34.01040214,38.91131939,41.02586125,43.91299556,44.14174011,44.7124814,45.91204176,46.6245374,47.44056862,51.60410085,53.44986711,53.79011421,54.71313683,54.78760927,56.08350763,56.51557455,56.88324001,57.04019427,57.40875701,57.62427675,57.89043384,58.43647579,58.49214961,59.29604651,59.64561739,59.7062465,59.79414111,60.35274883,60.5206678,61.11522706,61.32906549,62.25033476,62.27430619,62.34195527,62.40959441,62.45595569,62.46108165,63.29780327]","[5,5,4,5,6,4,5,5,6,2,3,3,2,2,3,3,2,0,4,6,7,4,5,4,6,5,6,6,7,4,5,4,0,1,4,5,5,5,6,6,5,4,4,7,4,6,5,4,7,5,7,5,6,6,6,6,4,6]"
"[3.5313994,4.37341242,6.62283804,7.4973335,11.597321,13.60575258,16.20568811,18.4580617,18.47337472,19.88899945,23.40778965,30.23596326,30.86269342,31.55215282,34.12858688,34.75433618,35.22819939,36.67456758,39.30027435,43.25929217,44.54681657,48.82352402,50.39032604,51.06781811,51.12227666,52.00407543,52.52906394,55.37195055,57.00850107,58.08334847,58.15875328,60.87112229,63.75681758,67.67614903,76.28855619,82.19202458,83.8414857,83.92230014,84.12151354,84.17606601,84.950112,85.40758001,85.54893274,85.89024321,85.90386194,86.20237291,86.84249813,87.26113168,87.40308203,87.72677969,88.3440576,88.80030735,89.3349465,89.63924629,89.71201995,90.0922082,90.25772226,90.46447408,90.75748155,91.21673428,91.58015047,91.66676025,91.7051631]","[5,5,0,2,4,0,7,3,7,1,4,0,1,2,3,7,7,0,4,5,0,4,3,3,3,3,3,1,2,1,3,7,3,7,0,5,4,5,2,4,5,5,4,5,5,4,6,6,6,7,5,4,4,5,6,6,7,4,5,5,6,1,4]"
"[4.34324422,5.06937227,5.12959266,5.58607724,6.58902268,7.53389962,7.70421278,7.71554684,7.90173708,8.22295647,8.43186089,8.76692667,8.91475105,9.20966887,9.36416038,9.39169035,9.60608375,9.78595093,9.8659028,9.89377281,9.93304988,11.60326531,14.26529267,14.8838795,17.35454318,19.18205803,20.11763279,20.67797073,20.9185487,23.5565666,24.60005596,25.04656839,25.7834319,25.80684617,25.82017121,26.33476747,26.85288885,26.96289101,27.72658046,27.81018087,28.29458363,29.05736867,30.40568927,30.87532181,32.47856982,33.01784298,38.75274166,42.49705592,44.94656824,45.36650326,45.60458325,45.75073934,46.23110813,46.72622046,46.79760929,46.99283847,47.1712642]","[6,5,4,4,2,5,3,6,5,5,7,6,6,4,5,5,6,5,6,0,6,6,2,2,0,7,4,5,6,3,4,7,3,4,5,2,5,4,5,5,6,6,0,0,6,5,2,2,5,5,6,4,6,4,6,5,5]"
"[0.88254032,0.97691477,4.06930596,4.74437829,7.63553207,8.48472826,10.61350995,11.17292602,14.43905478,15.02455618,15.67248963,16.60167083,16.76831723,17.44167009,19.36853101,19.60528753,19.83102164,20.13285402,20.44675713,21.27097676,22.90852543,23.85426944,26.60932201,27.63436672,27.78903101,28.28733404,32.92825643,33.09609683,34.09096656,34.97329496,36.70718897,37.48653521,37.89671877,37.94836552,39.68566415,39.76927094,39.96417009,40.49900615,40.91161202,41.17661565,43.67742491,45.87608529,47.47290093,50.09350986,50.12207454,51.24663034,51.61869728,52.74969764,53.49754802,54.27962194,54.83521906,54.9575041,60.48894166,61.45824546,63.16423738,77.96961817,81.76726934,83.46178339,83.87936104,83.99493137,84.02244678,84.72299249,84.99130614,85.21024534,85.42331212,89.03203363,89.60111397,89.96191152,90.15762784,90.27951957,90.87538122,90.87568766,91.12081148,91.55429132,92.05172846,92.32148172,92.44362395]","[5,4,2,4,5,7,0,7,5,7,6,4,7,1,5,5,4,5,4,2,5,6,4,5,6,6,6,7,4,6,4,5,2,0,2,4,5,7,6,5,6,6,4,4,5,6,7,7,4,5,6,6,0,0,2,4,0,4,5,6,4,5,2,6,6,5,7,7,4,5,5,4,6,7,3,4,7]"
