event_times,event_types
"[8.01082922,9.10930707,9.27220689,9.55747755,9.67802834,9.94994168,10.18957294,10.21048164,10.44166188,10.64543144,10.86203078,11.37214305,11.39680887,11.7817936,12.04161593,12.53910905,12.6060959,12.89786927,12.98205528,13.0367709,13.35532495,13.57872973,13.75500275,14.015127,14.3186409,16.54878355,16.97510104,17.41512565,17.45873008,18.27205604,18.83826071,21.83710797,28.82807876,30.34333517,30.5385462,30.58729727,39.21778093,40.42113576,42.52800145,42.80264702,42.92068566,43.60651707,47.0360958,47.96319278,52.22716343,52.27163972,55.39408181,57.75159197,59.19428619,62.10445845,64.72374528,65.7111319,67.01407496,74.97279926,75.56812624,76.82419539,83.84933515,87.00154329,88.65562522,88.71339855,89.12818169,90.24684572,91.0723883,93.50317347,93.52720617,95.80126259,95.85421993,95.9489217,96.00771089,96.5397928,96.54040847]","[3,4,1,0,0,1,1,3,0,0,0,1,2,0,0,1,3,1,0,1,1,2,0,1,5,1,0,5,0,0,1,6,2,5,3,2,0,1,1,0,1,7,0,7,2,3,2,0,4,0,4,5,1,1,0,0,3,0,1,1,0,0,2,0,1,1,0,3,1,0,3]"
"[8.61475942,11.31281337,12.09506293,16.45839935,18.14379107,26.1302942,26.19850217,27.1202798,27.50859192,39.86033261,41.4554276,41.63489032,43.72893283,46.11782755,49.51175634,49.58589739,50.10441511,53.38677103,54.02172715,57.95564482,58.2819078,60.61514993,60.84172099,61.6426025,61.90833092,64.72366431,65.08954733,69.86404794,76.29448079,80.97232602,83.58133827,84.64299756,85.42229922,85.86284362,85.89613454,86.31895743,86.46264515,86.79248322,87.55611807,88.4559247,88.73242307,89.5372458,90.66145927,91.75100538,92.32030949,93.47969963,94.47747442,94.60731924,99.31103587,99.5579598,100.45802273,100.59790356,100.79290279,100.97126645,101.31339761,102.41979702,102.49984766,104.45252478,104.93976134,105.05762738]","[3,0,1,4,2,6,2,5,2,2,7,0,7,7,2,3,0,7,7,1,0,2,1,1,1,1,0,1,2,3,1,0,7,1,0,1,0,2,1,7,1,0,0,7,0,1,5,1,0,1,0,1,1,1,4,2,1,3,3,0]"
"[6.3774456,10.20258849,11.35169685,16.02083774,16.38272548,17.57479477,17.63524882,19.21982657,20.27115313,20.83469197,24.33546264,25.73233421,26.29803261,27.02987825,27.17346916,27.44870067,27.48373393,28.51694763,28.78758934,28.94385741,29.68676493,30.01217853,30.03704537,30.77013356,30.92310478,30.96855252,31.66774888,31.67121186,32.04964015,32.50097607,32.56568525,32.81573232,33.27509391,34.43278944,35.56968388,36.04599733,36.33916607,36.5784071,36.65793943,37.26331513,37.4953583,37.4969719,37.91836982,38.01119977,38.06625359,38.70323816,38.99045506,39.72067349,40.57264591,41.04105577,41.08837416,42.17246883,45.80727637,46.12350193,49.1403862,54.32021145,54.95106112,61.93585633,62.10019397,63.05633064,65.86309999,66.37565685,70.8024476,73.34480744,73.99608886,76.20167125,90.79068834,94.10950197,96.40298187,96.63475884]","[1,4,0,2,3,1,3,2,3,1,0,0,1,1,7,0,1,0,1,5,0,0,1,1,0,1,1,0,5,1,1,1,0,0,1,1,1,3,0,0,1,0,0,1,1,0,1,4,0,2,0,5,1,2,3,4,7,0,1,1,7,2,6,5,5,2,5,1,7,2]"
"[2.86164559,3.78634801,4.87538051,5.06109124,5.6264289,6.20965381,6.34249912,6.40555476,6.72869267,9.44007429,11.90288202,11.94419451,19.3634683,19.37180408,19.87686555,23.70897359,23.96016971,24.50478358,24.52946462,26.17812218,28.34282298,28.50376511,29.92780077,32.6283136,40.35685994,42.56779063,44.16935695,44.57653132,44.57834692,44.68212777,45.97420977,46.44270642,46.96598579,47.08505343,47.34613688,48.09515971,51.62857408,52.5102713,56.04292686,56.51844494,65.15231468,65.71966286,65.74513292,71.8461719,77.84498758,79.94710629,80.23740692,80.42757089,81.86796818,81.89127534,84.03193204,86.98864959]","[0,0,3,1,3,1,2,3,0,7,5,0,2,7,6,1,3,1,0,2,4,4,0,7,2,5,5,1,0,1,3,3,1,0,5,4,0,3,3,4,0,1,0,0,2,1,3,3,2,3,2,7]"
"[9.80402207,11.67795222,11.96132849,11.97424876,11.97636629,12.46818446,14.55460346,15.25752614,15.34914805,16.88666235,16.94213318,17.09951364,17.41472038,17.6047544,17.64341833,17.72577038,18.2204928,20.13723868,21.77640733,22.41997419,22.62077946,22.63784329,23.62818646,26.57428872,26.87504604,29.17382166,32.7630777,40.86612868,42.91666282,45.17828105,47.17575244,47.6300477,51.00614715,53.51527305,53.94550975,54.15593964,54.30652499,55.09505349,57.77068904,59.45097019,59.53954702,59.8718326,68.67721519,70.99885007,73.01171951,73.55365105,74.70939196,75.92336021,78.14033183,79.00977534,79.64600978,81.08505407,81.55468781,81.83206224,83.15898244,83.24894327,84.13963015,84.46606222,84.57756316,85.70765873,86.15389799,97.07642454,100.31216198,105.05843893,118.88527238,120.52634947,127.05673111,135.86566984,137.57630212,141.36545767,144.22616731,144.66338693,144.71175904,145.6964292,147.54309716,148.06710174,149.23659975]","[0,1,1,1,0,5,1,0,2,5,0,1,1,0,0,0,1,2,1,1,0,0,1,0,6,1,7,3,3,0,5,5,1,0,1,0,1,1,5,3,2,3,3,1,2,0,7,1,5,4,0,4,0,5,5,0,1,0,1,2,3,7,3,6,1,0,6,2,2,5,7,1,0,3,1,0,0]"
"[2.0869394,4.26307668,6.71429619,14.02132895,14.93251359,16.88487741,20.17696001,20.46159163,20.64909544,20.82731721,21.07939056,29.6988455,31.39706074,35.54034602,39.0114429,39.3242997,40.6788462,40.79579755,41.20809195,41.53427887,41.59409274,42.90281488,47.19038054,48.09714948,48.74327566,48.86347999,49.06865938,50.36607086,51.45854782,64.13377438,65.26680524,66.95574057,69.05464221,69.42447596,70.84750134,72.46412664,72.69684357,73.82234739,74.26664654,74.81623786,75.19725617,75.75765937,76.18166109,77.26054403,78.02962598,78.82425278,79.85573605,80.13194808,80.22874938,80.30014761,80.37051713,80.55928024,82.17006821,82.23280115,82.30222084,82.5599421,82.86253502,82.87773327,82.90556636,83.33746055,83.48354809,83.64399337,83.83281948,83.99991012,84.51309589,84.62772083]","[2,6,0,6,0,1,1,4,0,1,0,7,3,0,6,6,1,0,0,5,1,1,1,0,0,1,1,0,0,5,1,3,0,1,0,0,0,4,5,0,0,1,1,1,2,0,1,3,4,4,3,0,5,1,0,1,1,1,7,1,0,0,0,1,2,0]"
"[15.72225794,17.54939939,18.57791066,19.13656038,19.79231311,19.79472176,20.92971788,21.265872,21.60014466,21.62919119,21.89191463,22.35882517,22.89552158,23.38168311,25.47420433,25.49515933,25.92353046,26.94056977,27.53973096,27.9952003,28.24653273,28.45757023,30.589069,30.79157289,31.04119785,31.24100371,31.5483172,32.18341126,32.21243936,32.78499005,33.02505439,35.41095,35.59116273,36.30772154,41.90659951,43.291922,44.99051407,45.61052216,45.96923942,46.77557253,49.31073028,49.70392414,51.19802197,52.39987689,53.03072342,53.25350919,53.35238992,54.42737029,59.17483965,59.46427476,60.04937893,60.07171514,61.42608227,61.5491275,62.24495611,62.72541339,63.74574556,64.98213875,67.12027198,69.66316327,71.30455529,72.86474388,75.19428197,76.14278978,77.5399761,78.10843246,81.57833765,84.96474015,86.07929628,92.16902507,96.62292438,96.90710256,97.27016681,97.51926368,97.66271725,97.72291187]","[1,0,0,3,2,3,1,0,4,2,1,3,1,0,0,1,1,1,1,0,1,4,0,2,1,1,1,0,2,0,0,1,1,0,5,6,2,7,1,6,4,0,5,1,0,2,2,3,3,2,3,0,1,7,0,6,3,3,2,6,1,2,7,3,3,2,3,7,1,5,3,1,2,3,0,2]"
"[0.49730352,2.79895852,4.1946445,8.74234687,9.63464028,9.69935636,9.78709314,13.6913787,14.69688939,14.70088907,17.24005655,17.24520434,17.73133469,18.85807024,18.98564062,19.20954421,19.61861131,19.6826556,19.8191082,22.32406504,26.59769702,31.72864276,32.36620224,32.85826148,33.68145512,33.99277618,34.33029652,34.6591864,34.68904718,40.37753655,42.61120607,47.11641635,48.32238841,50.15785351,51.61022198,54.64576172,56.1644736,59.68353155,61.27562702,61.74967293,62.73315552,63.81334719,65.46841358,65.57842323,65.70172833,66.10392651,66.82594633,67.57857689,67.74692909,67.93680473,69.39321956,69.41242174,69.48100743,74.29610122,75.96357862,76.85304842,77.0571509,79.45422102,80.42728554,80.89294311,80.94440555,83.75781569,83.86697063,87.06941311,87.82656972,88.28599583]","[4,2,5,5,0,4,1,0,4,1,0,5,1,1,0,1,2,1,5,7,0,0,1,3,5,3,1,0,0,2,7,0,1,0,6,6,3,2,2,6,0,1,1,0,0,1,1,0,1,5,0,1,1,1,4,1,6,2,0,5,1,0,1,6,6,0]"
"[9.38942955,9.80723656,9.8767164,10.11628523,12.30437515,13.63542225,15.58716869,16.5493121,17.09676273,17.29003248,17.46576663,17.90737586,18.30244376,19.93557642,20.83712779,21.02392617,21.41549205,23.41019611,23.63700735,24.64749539,25.15091884,25.39075705,26.51092067,31.02398403,36.59729667,37.67436755,38.43128968,42.16551333,44.5321313,46.99110259,50.13260441,50.75152514,51.48278832,52.04380619,54.71240428,54.84549295,59.64249616,61.95408796,62.71925518,72.43834538,79.34556787,80.80722443,89.0183569,92.12532875,94.96027818,95.21283138,103.62837113,105.25342222,110.47172466,110.55245091,111.69554715,113.24101176,114.53642569,120.6567572,122.24810681,130.82373666,132.19381787,132.95031326,134.21918627,134.45423635,134.75480176,135.32055683,135.749424,136.31936228,136.59646613]","[2,2,1,4,3,0,6,3,2,2,7,3,5,3,3,3,3,2,3,2,1,0,5,2,3,2,7,7,5,5,6,2,3,5,6,6,5,1,5,7,0,7,5,6,7,6,4,1,7,0,1,6,2,7,0,1,2,4,1,0,5,0,0,1,1]"
"[2.25351041,4.16942239,5.54999049,6.05227547,11.7132399,11.84215395,12.26436635,18.71240554,19.12675391,19.33645841,19.4866012,21.41337923,24.40556204,33.12916265,41.80186083,44.15039561,44.53478974,47.4793783,47.70243194,48.91209873,51.12997853,52.0991471,53.90482069,53.99830648,57.32283535,57.5594845,57.85185018,59.16090126,63.57450149,66.9655552,77.30154148,88.51653237,89.95606321,91.00298328,98.74831532,99.06020552,99.09867569,99.97507364,100.23718104,111.55910449,113.93245581,117.01415566,119.0362098,119.16683207,120.23585845,121.79947415,127.61996295,129.24894287,129.34500356,132.40796816,135.44083817,135.76704367,136.34776891,136.60182481,136.63327755,136.77782845,137.51819378,138.56159985]","[2,3,2,3,6,5,2,1,0,1,1,7,7,7,7,6,0,2,5,3,0,1,2,0,5,7,0,1,7,5,3,2,6,4,3,2,2,2,4,1,5,7,1,2,0,3,2,4,1,0,4,7,0,1,1,1,0,0]"
