event_times,event_types
"[2.88767741,5.46026588,5.54413425,10.83204618,11.56681799,12.08785855,15.3251781,22.53893306,25.64073747,27.99499957,30.73710149,30.8857513,30.90843165,30.91840999,31.61338489,32.74679285,34.91116194,36.90914275,37.93717299,38.13328745,38.60847885,39.44583944,40.01444215,41.17062553,42.27804179,42.83583779,49.40158561,66.5352477,67.99773486,68.10544665,68.27969844,68.35448192,68.40791246,68.45181089,68.53511029,68.98865859,69.65538802,69.68612274,69.93261024,70.26423873,70.2916676,70.47917543,70.61455894,71.73692554,71.84992116,71.95877224,72.24899671,72.65005026,72.78870575,73.51192263,73.62218776,73.7778958,74.06155457,74.2314784,74.5036107,74.63590557,74.80911779,74.97270854,75.42728369,75.49435723,75.66276814,75.6816918,76.06428596,76.58704987]","[1,6,7,4,5,7,7,0,7,1,2,2,5,6,2,4,3,3,4,5,5,7,4,0,2,2,0,5,5,4,4,5,6,1,7,5,6,4,4,5,5,5,4,4,6,4,5,2,6,5,5,4,6,5,6,7,7,5,4,5,6,6,5,7]"
"[0.88305589,2.06715555,7.61100091,7.77179401,9.22641733,9.24986533,9.69114996,9.73357289,9.96462006,10.31019216,11.19111747,11.95365901,13.69118015,13.69569802,14.14521756,15.57336174,16.97985727,18.06007239,20.13468904,20.45443691,23.29304004,25.34978718,25.42873025,25.83196646,27.51716175,27.61032234,28.64836115,33.5219154,33.71884172,34.60830871,36.10940915,40.22650255,42.79659433,43.43965059,45.6047659,48.02804967,49.22495147,49.41509316,50.85798801,52.15759822,52.52400783,58.61966089,58.67483765,60.91033917,61.25826477,62.06857789,62.79962336,62.86691911,63.06561015,63.19828936,63.28878556,63.41013394,63.50884648,63.74517018,64.79395265,64.79857585,65.03808715,65.56518559,65.65761632]","[2,3,4,5,6,5,6,6,6,5,6,6,6,0,7,2,4,2,4,2,2,4,7,5,4,7,6,6,7,0,1,7,0,5,0,6,4,1,0,5,1,4,5,5,4,5,4,4,5,6,4,5,5,4,5,5,3,4,0]"
"[0.98361128,1.83226569,2.50048019,4.02711764,6.36456723,15.06809057,15.66535935,15.77031977,17.45751824,17.81222496,18.62103569,18.64310973,20.41564314,20.52988393,23.12133859,25.64901661,25.774272,26.02187195,26.37553431,27.26524557,28.22552055,29.32325354,30.09155803,35.10640453,35.91907678,39.15313996,41.14591286,42.1312986,42.57330857,43.51245419,45.37916011,46.64733492,48.12205323,48.78098724,49.44227149,52.59167415,57.28903581,61.10595067,61.12522608,61.45022966,62.52013515,63.73010559,64.0403047,64.45860164,66.19952301,67.62577245,69.73150214,70.32817804,70.53164167,71.26764805,72.12864334,72.73938761,73.26286698,73.64183938,73.82115896,73.86670816,74.14171218,74.16756298,74.55091165,74.7146124,74.98300356,75.12123394,75.83233181,75.89178991,76.0402094,76.36344695,77.4554228,77.63436598,79.7208569]","[3,0,0,0,0,5,6,7,5,4,5,4,4,5,5,5,6,4,2,7,7,3,1,6,1,0,1,0,5,4,4,5,4,2,2,0,0,5,6,0,3,4,5,7,2,7,5,6,7,1,5,7,6,6,5,4,4,6,5,6,7,5,6,6,6,7,6,4,5]"
"[5.54368269,8.21482488,10.67634686,12.84857671,16.74499243,19.91232592,28.28984808,30.10897462,30.45277037,38.9360184,39.78732049,41.28042431,41.32201171,42.92606183,44.96184624,49.23724657,56.44134426,56.87592373,64.58174079,66.32282472,66.75979426,67.64338627,67.97897807,72.41324079,82.70069376,82.91485538,82.96949367,83.99825103,84.79458982,84.89691703,85.17959359,85.58288899,85.87297774,85.94144108,86.34069521,86.46658147,86.61988867,86.74662978,87.372888,88.15521751,88.43124459,88.91179774,89.49855748,89.92850046,90.32332628,92.30555064,92.74567495,92.75380271,92.95084933,93.56673418,93.58223628,93.71558067,93.80477311,94.15538821,95.55228101,96.45404254,98.80733082,100.25757795,103.94590437,103.98663704,104.08042067,106.80722248,108.50578807,110.71933705,122.15229237,132.80852634,137.71766179,141.59025892,141.63777936,146.77606315,147.17836362,149.62543089]","[6,1,5,3,0,2,0,3,1,4,5,6,3,6,2,1,1,7,3,5,1,2,5,3,5,6,6,6,5,7,6,4,5,6,6,4,5,6,5,4,0,4,4,6,7,7,6,5,5,4,6,6,5,4,7,4,5,5,5,6,0,3,2,7,7,1,2,4,2,7,1,1]"
"[0.39692139,0.84537807,1.7562095,2.72735374,3.96028348,4.28256042,5.64294329,5.67397491,5.70322108,5.86476219,5.95169284,6.47633037,6.52207415,6.79578875,7.56449035,8.16977519,8.86171362,9.05687154,9.78863535,10.30519492,11.68282322,12.19901365,13.9404417,17.28401184,18.24474654,20.12972593,20.81285163,22.33912533,22.37734056,22.42403206,22.51519934,23.22631528,23.37099046,23.37293515,24.02656198,24.41408318,24.81663687,25.28204042,26.22601878,26.39285599,26.71741382,28.46511623,29.9811185,30.09070685,30.43991819,30.45669429,30.6491155,32.1032065,32.24070982,32.4220386,32.66522872,34.8934155,35.8257017,35.87408354,35.89408461,36.4465499,37.07664428,38.37201499,40.14242857,42.33574597,42.4789027,43.40344939,44.01259936,44.44420964,44.87581912,48.54266902,50.4828438,51.87785773,51.8959418,52.85100735,52.85966658,53.1547941,61.38444709,61.61001139,61.83157214,62.0519583,62.89261299,62.97929541,63.19792839,63.49661407]","[0,3,3,4,4,5,4,5,6,5,6,6,5,6,4,6,5,5,6,7,0,7,4,5,0,5,6,4,5,4,5,2,0,6,4,4,5,6,6,3,4,4,5,6,4,7,4,5,4,6,6,6,5,5,5,4,6,6,4,4,1,7,0,3,1,0,5,6,1,6,7,6,7,4,5,4,4,5,6,5]"
"[1.89650993,2.90826573,4.33851461,4.7938475,4.81300972,4.90614283,5.56590379,6.46613337,6.76752845,6.90436827,6.98655716,7.90137808,8.00764769,8.27233305,8.41371466,8.96591968,11.33507761,11.4295424,12.02136813,13.5193743,16.06722934,17.61873403,23.56263365,25.92389975,26.95574463,27.30788461,28.98173128,30.78101705,32.00351042,32.42281541,38.14681849,38.30708029,46.22458147,46.44775407,46.71429803,47.81858568,49.31940542,52.88027887,52.95384109,54.07570544,55.21742979,55.50510408,56.29909523,57.36022644,57.59276491,58.42962008,58.64037059,60.7840596,61.41445481,62.61366579,63.26281606,64.44003596,64.52406757,65.34651685,65.79685607,66.08318343,70.23394186,72.28612221,74.79097075,75.37876724,76.93391654,77.58771653,77.82870335,77.98895533,79.41767375,79.45023214,79.49365674,79.82339326,80.05346224,80.46876075,80.9289353,81.64150909,82.7406631,83.82659955,85.58278046]","[3,5,4,5,6,5,6,4,5,5,6,6,4,4,4,6,5,6,4,2,1,1,7,7,5,4,5,4,7,2,2,7,4,7,2,5,4,6,0,0,5,6,6,7,3,6,6,7,4,5,5,6,4,6,6,7,5,6,7,4,5,7,4,5,2,6,4,4,4,7,4,5,6,5,4]"
"[4.16508802,4.86255928,11.29032265,13.33154656,15.45913119,15.99035082,20.00691316,20.59138324,24.74741574,30.34548609,30.37232955,32.60573351,37.03115621,40.54211961,42.91147058,42.91574373,43.35561733,43.60734406,43.63472937,43.65122506,43.88081218,44.42761716,44.70565212,47.27171596,48.35697328,48.38872761,48.42977471,48.52264243,49.13439581,51.08842533,52.50592765,53.43498738,56.5408597,57.10567314,58.35304064,66.17229349,71.26394735,72.22920576,76.35849236,79.11808491,81.62772347,81.8720903,81.98585221,82.51468544,84.66082123,89.14907672,89.63730605,89.84876023,90.66343786,93.49008817,99.15250777,99.70816322,105.91403654,107.01317678,109.19842978,110.84353622,110.8436001,117.31852389,120.57165056,126.42308533,128.17541173,129.25004314,134.39654178,134.40522815]","[4,5,0,0,2,0,7,2,0,7,0,2,2,7,6,7,7,1,5,3,0,6,7,6,5,4,5,4,4,4,5,6,0,5,2,3,0,2,6,4,0,2,2,5,4,7,7,5,5,4,5,0,1,1,6,4,7,3,7,1,3,1,5,3]"
"[1.6461161,3.28334856,10.86324307,11.39276277,16.27659129,17.93856448,25.78955696,28.95154714,29.5890724,29.82311124,31.16923351,31.25319337,31.28758183,31.421532,33.18973143,35.34460638,37.09251917,38.07266989,41.26186686,41.8821407,43.84626942,44.3506807,44.4752265,44.65380109,44.98895088,45.18012867,45.28281628,45.32313374,46.5029423,46.55091234,46.71490551,46.85203368,46.91945873,46.9455184,47.1149692,47.21433329,47.33878843,47.53917028,47.67959416,47.88208915,48.00549766,48.00780856,48.04099968,48.16064035,48.18353914,48.27933294,48.29021829,48.35779477,48.35840074,48.53178186,48.62569599,48.66370156,48.9411298,49.01832711,49.16680043,49.22162965,49.24428706,49.28295585,49.29109767,49.39098359,49.59247998,49.94415692,50.83505371,50.90370164,50.93138587,54.48024997,55.09768235,56.33262586,57.18697481,57.33675241,57.51574072,58.04381295,62.570599,63.78763506,64.58053437,64.85328611,65.88081776,66.61048592,71.91811698]","[2,5,2,1,3,1,2,5,6,5,6,4,5,6,6,7,7,0,3,0,7,5,6,4,4,5,4,5,5,6,4,5,5,5,4,4,4,4,4,5,5,5,4,4,4,4,6,5,6,6,5,6,5,7,6,6,6,5,6,6,5,1,7,6,4,6,6,7,5,4,4,5,5,4,4,0,1,5,1]"
"[0.62493556,11.03274581,14.75642329,16.61355463,18.21335871,22.66550636,24.50408548,27.52135568,27.74837385,28.27456428,28.50199024,29.13308724,35.90294066,38.07661873,38.15451172,38.47445557,38.54089977,38.61234737,38.9046509,39.55530857,39.84644538,40.28743721,40.31458568,40.56563051,40.78594456,41.17109277,41.64539164,42.29174069,42.37994261,43.28038763,43.29011808,43.55543199,45.28848151,45.73888016,46.92854953,47.10154791,47.50300579,48.83473324,48.8840172,49.23711923,50.59324713,51.46653448,52.01243512,52.27164676,52.77522973,53.34970516,53.80598081,54.07655418,54.76902602,55.22466892,55.69522123,55.69735939,55.99430493,56.35235963,56.99354485]","[1,7,6,7,1,4,3,3,4,5,5,4,5,0,5,4,4,5,5,5,6,4,5,5,6,6,4,5,6,6,2,5,3,6,5,5,4,5,4,5,2,1,5,4,6,4,6,7,6,5,6,6,7,5,7]"
"[2.80975107,4.66128921,5.61248433,6.6695806,8.63754913,10.81047838,11.31647681,12.59929716,12.6800642,12.82876231,12.95644026,13.01768401,13.16927516,13.23548153,13.26974877,13.30918748,13.40424529,15.10943111,15.47220847,16.41053888,18.87024425,23.7886222,24.72977152,35.03488988,35.58178849,36.39574929,37.46657817,37.57748836,38.24130491,42.8539144,44.03829448,48.03504571,51.76737691,51.85306504,57.2544332,59.87988441,61.00096062,61.80878414,64.35888139,64.72107159,67.54034784,69.28192372,70.94950604,71.28919282,71.89057431,72.71883527,72.85300943,74.7660939,75.06508666,76.70469639,77.10954396,78.87731535,79.27633055,79.747238,79.88501479,80.94473586,82.47362603,88.60651221,89.54053427]","[4,2,2,1,2,4,5,0,5,4,5,4,4,4,5,5,4,5,5,4,0,3,6,7,5,6,7,6,7,2,7,2,5,1,3,0,0,2,5,6,3,5,6,6,7,7,5,7,7,4,3,5,4,6,3,0,1,1,7]"
