event_times,event_types
"[0.44734773,0.84060007,1.54086397,1.99801624,2.29687743,2.47200104,2.62680813,3.01359657,3.06486351,3.63009001,4.36062598,4.40916425,4.82821678,5.64809817,6.0343888,6.11753781,6.25228552,7.36951242,7.50120304,8.07703544,8.90430847,9.06213645,9.25909592,9.28372604,9.86476413,10.29279219,10.4207084,10.83959245,11.012055,11.02084487,12.29085113,12.8893716,14.85262989,15.43485062,15.89614048,16.63043387,18.71595487,19.88832088,21.88290524,24.10746592,27.46626888,28.5401341,33.42699243,34.55230196,35.54431571,36.22578119,38.13473884,41.55550158,51.26895257,56.40175938,59.6499139,60.12027857,62.22067033,64.09502978,64.33033063,64.56226138,64.79703158,66.16918929,67.72015066,75.46315893,76.65010721,78.11386106,79.16545403,80.25595766,83.65833664,85.41088495,90.76657678,91.29614727,91.88782219,95.83190329,98.06124468,98.33018647]","[0,3,5,4,6,5,5,0,4,6,5,2,6,4,7,5,6,4,4,4,5,5,5,6,2,3,4,6,6,3,5,4,4,5,4,5,7,1,1,1,2,4,5,6,5,4,0,6,2,3,4,0,1,4,5,4,7,1,7,5,6,4,5,5,6,0,1,2,0,6,3,7]"
"[12.12828984,18.84634031,19.41399913,20.92537717,25.6055508,29.50473818,30.98755795,32.10784683,34.47782566,35.62562471,35.64067554,38.06852596,38.89849338,39.21401261,41.43235116,41.64098715,41.96566049,46.18956436,46.93218545,47.38602823,47.38627384,47.76788744,47.89193954,48.16393982,57.42493008,58.07354448,59.862943,60.34598033,60.92344582,62.92376749,63.05743599,63.73940907,65.48082366,66.89131765,67.74160742,67.74386774,69.53558248,70.031079,70.44577871,70.64931946,70.75413622,74.27468625,76.78404467,79.35882423,79.67363767,80.18248994,80.18579228,81.39885099,81.40746414,81.94363703,83.68727474,84.32611627,85.13430596,91.34251734,92.04182094,92.67247277,94.11410581,94.87960526,96.95649009,97.88675387,99.61271727,101.00958977,101.44972081,103.30875951,103.58619614,103.94030892]","[1,0,2,1,1,2,6,1,1,1,0,4,0,5,6,6,4,5,5,6,4,6,4,0,2,0,5,6,2,2,1,3,3,5,4,5,4,3,6,2,6,4,0,4,5,4,6,5,4,7,0,5,4,2,7,0,6,4,2,5,2,5,6,5,6,7]"
"[3.19650035,5.31868947,12.03539873,12.32469866,14.40000588,16.64573908,18.06852421,18.2383676,20.53381575,21.0180295,21.05755276,22.07452858,22.40938446,22.5842243,23.67108107,23.87234919,24.50885886,24.60663818,26.14289842,27.32262951,27.74562304,28.62163334,30.4449219,37.44441982,40.85334004,41.27088043,43.21533967,43.52140313,44.20796845,51.27070416,53.10866281,54.30489003,56.05672002,56.42208063,56.50794488,56.53550578,57.22596566,57.57413975,57.74622246,57.81078123,58.16021127,59.25477741,59.29531404,59.68957165,60.07674076,60.33525612,60.81422079,61.10961416,62.07657917,64.2085858,64.23969055,64.81159062,65.80726502,67.88520193,68.34168554,68.60871709,68.8372254,71.51773084]","[0,1,7,5,6,4,5,4,3,2,3,4,5,6,7,1,4,3,5,2,6,3,5,2,2,3,0,7,1,7,1,5,5,4,2,4,4,5,4,6,4,4,4,5,5,6,4,4,4,2,5,5,0,6,0,4,7,7]"
"[5.09351197,8.44474956,9.73160945,10.79698266,14.01325021,17.1393866,20.85346362,22.04096917,22.45172159,23.89532689,23.94866349,24.20324324,25.65581884,26.07285002,26.68780363,27.26373937,27.35913941,32.07894296,34.60111977,36.85299499,42.97499959,43.97147828,46.99497253,48.01889777,50.27651242,52.32347342,53.65186372,54.4402295,54.46273012,54.97073472,55.61304124,55.72904651,63.02589143,65.37549513,67.36535095,68.13990827,70.84813482,72.97932129,73.66209048,73.89136098,73.89293975,74.12602398,75.63545408,75.83952998,76.19364126,76.2045908,76.31725776,76.9185715,77.59935768,77.7837539,78.7015831,80.24354949]","[3,4,6,3,0,7,5,1,6,4,5,4,4,1,1,0,2,5,4,3,1,3,0,2,5,4,5,5,6,2,6,4,6,4,3,3,4,5,4,4,6,5,5,4,6,4,0,5,5,6,6,6]"
"[14.32029135,14.96567378,15.03430449,15.18099525,18.81059007,19.961162,28.67407577,34.24167035,36.464813,42.29704953,48.68631774,50.35882896,53.21890654,53.36218079,53.87015316,54.79017896,57.63467279,60.47094288,61.53656322,66.84248228,68.17326087,78.03467816,83.6976254,88.98405015,92.27981418,93.16456372,93.18924944,101.83746582,103.9738639,106.82344791,108.71364149,109.07482226,109.37683808,109.47941045,109.78479923,109.88686012,112.29466728,113.8510027,114.18200518,116.61332455,118.65583028,125.17043255,125.28200718,126.85447244,127.16566162,127.18790154,128.44340445,128.86715537,129.32735872,129.44126484,129.44488958,130.09722408,130.41208391,130.46222114,130.5672655,131.06958447,131.58001344,131.83754313]","[7,0,4,7,7,4,1,2,3,1,3,0,5,6,4,6,0,1,3,1,1,1,5,4,1,5,6,2,2,3,4,5,3,2,4,5,5,3,5,2,6,0,0,3,4,5,5,5,4,6,5,4,4,6,6,5,7,4]"
"[0.45463039,0.58277272,0.68160746,1.14730577,10.07342993,14.49701714,14.64813832,15.8988204,16.67199867,16.90556796,18.5561665,21.64731216,25.12440504,26.82640678,34.1364425,34.72635247,35.08606409,35.69726185,35.79702724,36.49101257,36.49800402,36.79241115,38.99143792,39.03456044,40.71297173,43.88330555,47.46920507,48.4953026,48.62260819,49.68511277,50.50144294,50.56343943,50.94599036,51.84267102,51.90248604,52.42705667,52.99976512,54.75366376,54.85729901,54.93459756,54.9512489,55.43195234,55.84307867,56.5795749,67.07265153,67.70123409,70.37064083,77.48739727,84.86965713,89.72139306,90.32679002]","[1,5,6,2,2,1,0,5,4,3,0,0,3,2,4,5,7,6,7,6,5,4,3,6,7,2,2,2,4,5,4,5,4,4,5,5,6,4,4,5,5,6,5,7,4,0,5,2,3,6,0]"
"[1.1835916,5.98734554,7.2273432,11.37236512,13.34457526,16.58416957,22.44334481,22.4515195,23.18833486,23.56850156,24.13155747,29.47427242,29.47624204,30.67432647,32.22253725,32.69390638,33.28161869,34.36377961,34.51702098,36.37904884,38.97144388,39.15341449,40.50502239,44.13432328,48.69130068,49.3155699,52.9694998,52.99651024,53.50159355,53.5066893,54.65401616,55.87109566,56.12052256,56.53193811,57.3219591,58.20706402,58.40769438,58.89073484,59.39365835,61.13772475,61.52286228,63.0804701,63.78368362,71.75330961,71.84677482,73.00583225,73.02878792,76.50987327,81.27565272,82.45643534,85.16688118,86.5489348,99.44549402,100.26662215,102.88492369,106.8127326,108.93149234,111.21984162,111.34294482,122.72826983,130.72189672,132.87510308,133.44546835,134.00478331,137.84904936,139.66257237,140.04883002,141.77875959,142.12422219,142.3384385,147.14115858]","[0,0,7,5,3,7,2,3,5,7,6,0,1,3,2,5,0,2,6,1,4,4,0,1,0,7,5,0,7,1,6,7,4,5,4,4,4,3,2,4,0,0,3,5,2,2,6,5,7,2,4,5,7,1,2,7,7,2,6,0,7,2,1,2,5,3,1,2,3,2,4]"
"[0.53832724,1.69328926,4.39967655,7.72453958,8.11166699,8.58717193,8.88447301,9.05247483,9.26461652,9.27847762,9.3657002,10.24493807,10.63203023,10.78076269,11.96196379,12.04336827,12.60309737,12.71374959,23.31771778,23.34223558,24.62236543,24.98389704,25.32753876,25.42365694,27.82140418,29.8085568,29.89978436,34.23745579,34.90084299,34.9121004,35.60446107,36.54187506,49.60721446,58.21950377,62.20710975,64.63986882,67.18635709,69.38909773,70.40115188,71.99634789,74.93958429,75.72113035,77.40744774,78.50581509,78.88903805,83.10518342,83.28117458,83.72432023,84.46511006,84.72644622,85.69617151,93.67314162,93.81106458,95.15797506,95.63149478,95.90874128,99.83015636,101.39755118,101.64079498,101.67127202,102.13697831,102.15135716,102.76547715,102.98141793]","[1,2,5,1,6,4,1,5,6,6,4,5,6,5,6,0,6,7,0,3,3,3,3,1,2,7,0,5,4,6,6,5,1,3,0,6,7,4,5,2,7,2,0,1,1,5,6,6,7,7,3,5,7,6,7,4,3,4,2,4,5,4,6,7]"
"[6.0890237,7.20755809,14.13836566,14.67205223,15.5363403,18.29428941,19.45049364,20.24822176,22.13834341,23.63816606,23.93843524,24.88354538,25.94617962,26.46497845,26.64658177,26.93365105,27.5471867,28.46433493,28.93525312,29.57246414,30.32574906,30.61569785,30.73684575,30.85697725,31.21302666,31.64317514,31.69867775,31.90743189,34.84624252,35.25247791,36.47299678,37.21322084,37.213601,37.70709565,39.01045425,39.3891688,39.8556327,41.0434478,42.87435747,53.05370563,55.78435817,55.82957292,56.24165315,57.7241393,58.6809249,67.25218064,69.35627647,69.92561991,70.42314701]","[2,2,6,1,1,5,4,4,4,3,5,1,4,6,4,6,5,4,6,5,0,6,4,4,5,6,6,7,4,4,1,3,6,1,4,4,5,5,3,4,4,3,2,5,6,5,2,4,5]"
"[5.48713986,6.59370568,12.08985484,13.82947565,14.95952051,15.39115573,15.67821999,15.80334308,15.86560379,16.053581,16.21391856,16.66061996,16.78801494,17.46056359,18.07019879,18.42847875,18.5045451,19.59308071,19.87707755,19.99873333,20.06705291,20.24435211,20.33374143,21.00422402,21.10300492,21.21350242,21.32559679,21.45221143,21.64897557,22.00153792,22.62955216,24.09222737,25.16149864,25.87919138,26.26875195,38.8348541,40.10156103,40.3772282,41.06111847,41.08746426,42.475307,43.84820734,45.47229085,45.70542265,46.40992962,50.12805365,55.3948422,55.90195793,56.4871658,59.99714805,61.21739267,62.09481639,62.38725882,62.63021786,63.91416229,64.29247407,64.93633728,65.70704632,66.5462293,66.86530853,67.6071493,68.38351551,73.10643834,73.27828404,73.30837135,73.52273771]","[7,0,5,6,4,5,5,6,4,5,4,4,4,5,5,4,4,1,5,5,4,5,6,5,5,6,1,4,6,4,6,6,3,2,6,4,5,5,4,6,4,7,1,6,7,1,2,2,4,5,4,5,4,5,4,5,4,5,4,6,7,1,5,4,7,5]"
