event_times,event_types
"[1.7526319,3.96858819,4.39211047,5.80203883,8.19321074,10.23620325,10.55300753,10.69800919,12.03083716,13.80141218,16.06366317,18.81941786,18.884646,19.01114226,26.29696584,26.58720631,26.79053527,27.74479031,29.2204693,30.66240868,33.81160564,34.23554311,37.4331237,46.91837299,58.54846818,61.9239024,64.04716199,65.6050923,66.42398968,66.88493856,68.06889624,68.12589064,68.571637,69.40106819,69.78779888,71.03064102,71.04769987,71.92076092,75.07415455,75.49221411,77.34823799,77.52725476,80.76659061,90.89534254,91.55888916,94.1276818,95.56028758,95.59249078,95.96253609,95.99019168,102.2493059,103.61857209,103.83899214,103.87041268,104.52047826,105.55609073,108.48883138,108.75878228,108.88280501,109.43212446,109.53608283,109.56325931,110.16733496,110.21380064,110.97710823,111.29825532,111.94244427,112.52010189,113.36503449,113.98658671,122.90298999,126.57226931,128.09146082,128.50339815,128.55242011,128.94077886,129.26489856]","[2,2,5,3,2,7,0,1,3,1,0,2,3,7,2,1,0,0,1,1,7,5,7,3,5,5,3,2,3,0,0,1,3,0,4,2,1,3,1,1,4,6,3,3,7,5,2,3,3,3,0,1,0,1,1,0,5,1,4,0,1,0,1,0,0,1,1,5,6,1,4,7,0,1,0,0,1]"
"[1.03730774,11.49794861,26.12085446,27.59642597,27.82336611,29.66995379,33.18799881,33.63355826,33.85918056,34.21472187,34.95899769,36.04881666,36.33807145,36.46885353,41.64143113,42.28010019,44.43052103,47.62394515,49.97756836,50.21208065,54.44779114,55.11236537,58.15120363,59.11558287,59.28684813,59.61116539,61.28014634,63.70903195,71.10421092,74.29024302,74.30328419,76.11653261,76.81341458,78.74992868,80.36439469,80.49018269,80.55305365,81.07987805,81.3061015,81.5207323,82.62210779,82.80395006,82.8437505,83.17842512,93.73704644,95.94422441,97.16483607,102.30326195,103.26945871,106.5379861,106.61740098,106.72258398,107.63491281,107.91660614,107.95618074,108.26590171,108.31322934,108.75459229,109.37102921,109.6480181,111.23798943,111.71316154,112.13744155,113.08073493,113.09200009]","[4,2,7,0,1,1,0,5,1,0,5,1,0,2,7,0,4,1,7,1,2,6,4,7,1,0,2,7,2,1,3,1,5,0,2,3,2,1,0,1,2,2,0,3,6,1,0,3,7,6,2,3,2,6,3,7,6,2,1,0,3,2,1,0,0]"
"[0.55589636,1.00124166,1.09121154,2.21162554,5.97713832,7.17035767,10.37058655,11.7422859,11.84285014,13.9876049,15.06115388,15.32143894,15.52853814,15.6057111,17.22920569,17.27945577,17.49321959,24.03836108,27.29610937,28.1272735,28.55566781,28.58367732,29.02828193,29.89023774,34.61269323,40.9771122,45.52841095,46.87890912,50.54465255,51.05661053,53.17042471,54.8974828,55.00428032,55.26315953,56.22189846,57.21568638,57.74661257,57.96033454,61.63327166,61.91781782,69.26281248,72.3742618,73.69633735,80.17712945,86.79237343,87.84495016,89.40271577,91.43611289,92.54832297,94.01448153,95.29575465,97.90248352,100.33709632,100.76624101,102.24408652,102.81500268,103.2155972,103.81454837,104.89189344,106.77702238,107.04767136,109.16252515,111.90732462,114.23000741,115.75131256,116.48030116,119.53140218,119.93279906,125.7806421,129.99860793,130.29302706,133.58048118,137.44477865,138.04052907,140.65195653,145.6660595,147.10780613,151.66922323,151.93634505]","[2,3,4,1,2,3,4,2,2,3,1,0,1,0,4,0,2,7,1,1,0,7,0,0,7,2,2,4,2,0,1,2,3,7,6,4,3,3,0,1,5,3,0,5,2,5,7,7,7,7,2,3,7,7,2,3,5,6,6,1,4,5,5,0,5,0,1,0,7,7,6,0,0,1,5,2,4,4,2]"
"[3.51582547,4.52366403,5.72437315,6.91195362,7.0362203,7.32710156,10.09214159,10.1186106,10.49917255,10.82564902,14.67710517,16.00786331,16.5267757,23.11202218,23.27137553,23.34306517,23.80684514,26.61904632,26.98400888,31.237215,33.65372566,34.66046508,37.75370973,38.78815004,39.49637893,39.80763922,40.22558324,41.0678916,42.61097434,42.8134707,42.83167437,44.46770298,45.22676552,46.53483362,46.62628407,56.04025184,56.27681619,56.78182011,56.97530158,57.0707539,57.20007786,58.01583397,58.98516392,59.83810811,60.32166071,61.46553178,62.91108453,66.95638012,67.33409991,67.36050484,68.71697487,68.9216023,69.18162745,69.5414992,69.7112025,69.79851394,72.59497373]","[3,2,4,3,2,2,3,0,2,2,5,2,6,0,1,0,5,0,7,7,4,7,1,7,0,1,1,1,1,1,2,3,1,7,1,1,0,1,1,1,1,0,0,1,3,0,1,1,1,0,1,0,1,0,1,0,1]"
"[2.94825683,9.38029379,10.37624741,10.93134996,10.94764433,11.0781682,15.23263428,16.68986,16.97829294,18.71697293,25.93002181,27.00327093,30.12366168,31.01671221,34.15362061,34.22119363,36.76665204,37.37176049,39.01555091,44.78224614,47.55114413,47.88565671,48.16426157,48.37943004,49.33442071,49.77713977,50.2630227,50.3775677,50.58682251,52.13659615,52.71628351,52.89980419,53.60201045,55.05552582,60.23914576,65.24810714,67.38901549,71.33265881,81.89816639,86.38154551,86.90103774,89.56676872,97.96909783,98.18459884,98.34519295,98.41334122,99.22515224,99.38448743]","[7,5,0,1,2,4,0,5,1,0,2,2,0,1,6,6,2,3,2,2,7,7,3,6,4,4,1,2,3,0,5,1,1,0,1,7,1,0,5,6,4,6,3,2,2,3,2,5]"
"[5.59979696,5.63713181,7.55237652,9.912766,11.4742651,12.48059616,15.99135377,16.5410693,22.37412185,34.84387624,35.53454529,35.89285804,36.43457183,37.80210301,39.27899146,39.37948047,41.02792865,42.01022499,42.86298521,45.7920882,46.45104229,47.35484351,47.68102424,48.89878569,48.93820275,49.23212363,49.93684408,50.26414286,50.97583316,51.19103649,51.53988879,51.86995093,52.39767965,52.58476153,52.98045326,53.66954384,54.26134378,55.88676383,58.01437834,60.56832715,66.0146942,66.8553163,71.91381707,72.30544643,74.69950691,74.81786385,75.97877949,76.59863173,77.47485706,80.14229608,82.14892768,84.29478663,92.2641109,92.85159501,93.81894197,94.69748837,94.72654393,97.93268754,98.20783474,98.23481432,98.52037638,106.92305633,106.93018375,107.67146726,108.03749975,110.11505936,110.85237118,110.89701501,112.26970711,114.60492057,114.69665099]","[1,0,1,0,3,4,1,7,5,0,1,7,3,7,1,0,1,0,0,1,6,6,1,4,0,2,1,6,0,0,1,1,1,0,1,1,0,5,6,1,4,4,5,7,0,1,1,4,7,0,0,1,5,5,6,5,5,3,2,3,4,7,1,0,5,3,1,0,7,7,1]"
"[0.8308279,2.76513472,3.60401412,10.22215122,14.55992258,15.04614713,15.65723134,17.5532142,18.13463474,19.20904126,20.07543823,20.57348932,22.17222536,22.18392331,23.65177819,23.75186604,24.64410286,25.48271366,25.54451378,25.65381372,25.66352485,25.67760438,25.7475268,25.91565715,27.30663522,27.99692682,28.29142377,28.42346388,28.4900366,28.66042361,28.85960424,28.94295118,28.98622683,28.98871684,29.23955776,29.4146612,31.69783258,32.35097075,33.4659161,35.40967872,35.8810982,36.02931848,37.40091823,38.42210089,38.63512198,39.29411252,39.54682393,40.39207445,40.86427878,41.33183721,41.58787665,43.70643662,43.87942177,44.92705415,44.97982905,45.09808867,45.26661208,45.3280743,45.59467163,45.69867235,45.77951925,45.8364442,45.89282651,46.24927473,47.24453307,47.65735599,47.85450166,47.93970088,48.31738626,48.52444355]","[2,1,3,4,0,7,4,3,1,1,3,1,0,1,0,1,0,1,3,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,3,1,5,1,0,1,5,3,6,1,0,0,1,1,5,1,0,0,1,0,5,6,1,0,0,0,1,0,0,0,0]"
"[0.74154458,3.78501573,5.15423871,8.79974212,9.15375814,9.35118797,9.4951176,10.07252307,10.33560891,11.89719485,12.05839924,12.34485037,12.53439695,14.21257776,14.39825313,14.59424259,14.71758426,14.94934896,15.10238204,15.5071468,15.69866586,15.90160878,16.10733584,16.34441679,16.43583113,16.60449741,17.29645304,17.83515647,18.01137849,18.18853556,18.20259721,19.88139937,20.47628728,21.53696247,22.0468521,22.07499578,23.68979977,24.17375134,27.18675653,27.24117094,27.25387601,33.0262834,34.0552792,37.59491473,37.75104652,38.48141466,43.073886,45.7266246,46.47940772,46.9168969,47.71453548,47.88211499,48.58466005,49.00279396,53.28569683,53.50544271,54.17584128,54.71760837,54.76920987,55.8840444,56.20679556,56.3833883,56.65931626,56.84436725,58.54265034,58.80653923,59.79173241,59.79359319,60.00522686,60.64038416,63.23759126,63.26027711,63.29151309]","[1,0,2,1,0,0,1,7,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,6,0,1,1,2,3,2,1,0,5,0,1,1,1,0,1,0,1,1,4,7,6,6,2,0,1,2,1,0,1,7,1,0,3,1,0,3,1,1,0,5,0,1,1,0,1,0,2,1,0]"
"[0.62560326,0.84284034,1.77328869,2.36108339,2.37804342,2.4384813,2.50874243,2.99448541,3.03059782,3.5469142,4.61916477,7.41711155,10.67687119,12.37116452,13.20732862,13.22202399,13.65673543,13.96929865,13.9988196,14.07564585,14.2585336,14.74748378,15.00195134,15.26013039,15.53729132,15.5866962,15.6107738,23.43059826,24.05654092,26.76947693,27.84443579,28.7176778,31.78537606,31.84070775,35.170348,35.34238392,35.80484982,35.83425555,40.48061982,42.79144956,43.34667967,43.60117801,43.94924044,44.37672788,45.18651164,46.11051254,46.18365215,46.43037065,47.32286025,47.39174857,47.61305122,47.64771108,50.16200789,50.8597431,51.13449361,54.02438946,54.82198515,55.02640473,55.51983999,55.86042367,55.91129716,57.31338058,58.02439088]","[3,2,2,2,2,3,0,2,1,3,3,0,3,0,3,2,7,1,3,1,0,2,2,4,0,4,4,6,7,0,2,3,6,0,4,3,2,3,4,5,2,5,2,2,5,3,3,2,4,3,2,4,7,3,4,1,1,0,1,0,0,2,3]"
"[4.36294196,6.16496022,11.23376052,11.95654811,15.30961533,15.37020253,17.09069332,17.50543263,17.76711187,18.52508984,18.6081632,19.09132887,19.30520187,19.95815406,20.90758063,21.41362051,21.57516151,21.70788031,21.8234193,21.97511231,22.25313227,22.45288975,22.92924864,23.27814339,23.76166004,25.14694014,26.26614416,27.00516339,27.04253662,27.53427483,27.64039514,27.67440428,28.25031951,28.95490061,29.16229357,29.26059106,29.45239074,30.04293394,30.05316059,30.22006914,30.24743143,30.26480712,30.38864132,31.29980213,31.70936343,32.34946163,32.38741917,32.45681729,32.53538312,32.69374915,33.09125624,36.53002137,38.71142328,40.48754167,40.79801055]","[2,3,4,2,1,0,0,1,0,1,1,1,5,1,0,0,1,0,0,1,2,1,0,3,3,3,0,3,3,0,2,1,1,2,2,0,5,2,3,3,0,1,4,1,3,0,3,2,0,2,2,1,1,0,5]"
