event_times,event_types
"[1.91105972,14.16255029,14.53446363,16.13622672,16.35598989,16.77600869,21.40829694,22.41191097,22.68804355,23.88163369,24.69476699,24.74253426,25.51882532,26.10909098,26.47545342,26.99431526,27.25175048,27.28574862,27.50642156,27.50770736,27.659166,28.03161853,28.57061318,29.59937243,30.38497548,30.8339841,31.3833923,32.08766429,32.51965812,33.05847137,33.2878927,33.35404624,33.40783611,33.80168121,34.29227527,35.17566507,35.20747136,36.42375665,36.92757957,38.26614712,39.38822423,39.92763602,41.85941218,42.16596626,42.74086608,45.39815807,46.06383722,50.36591341,52.2056583]","[5,0,3,2,6,1,0,2,6,2,3,3,3,1,0,0,1,3,2,3,0,4,1,2,0,2,2,1,0,3,2,3,2,1,1,3,2,2,5,0,2,7,7,1,1,1,7,4,4]"
"[1.72689045,3.54665199,3.59872499,4.64101533,8.09040439,8.24931233,8.49763465,8.81508396,9.40746738,10.39312116,12.07653931,12.11432196,12.88380504,13.00950995,13.32804241,14.42917587,15.13028927,15.60200289,16.07189136,16.1532619,16.1823043,16.73367006,16.93676081,17.05708543,17.16961222,17.32612575,17.4856541,17.96166004,19.4468334,19.48082796,20.35059369,20.38305961,21.60276939,21.95795456,22.12003223,22.51197032,22.59003146,23.17211047,23.78463736,24.23124056,24.42501485,25.1004813,25.22740835,25.25594948,26.1755504,26.54693338,26.66519759,26.89994065,27.31884905,27.46575831,28.23018141,28.28693451,28.70483194,28.7605902,30.04292106,30.22273367,30.66959661,30.91054719,31.17956022,55.09187335,55.46936193,68.88471098,72.93137823,78.01732183,78.31055091,78.62947387,81.3951865,82.33587011]","[7,5,4,1,0,5,1,5,0,0,6,1,1,0,1,1,0,4,0,1,0,1,0,0,1,1,0,1,0,1,5,0,1,1,0,1,1,0,7,0,1,0,0,1,1,1,4,0,1,0,3,0,3,7,1,0,1,5,1,6,3,1,5,6,5,0,1,0]"
"[0.19428725,1.93667372,7.45755683,11.68114107,12.27783916,12.28799215,12.39275688,13.12392922,13.55464347,13.90345899,13.99472989,15.51134564,15.5990046,16.04249435,16.11461591,16.18537895,16.67629502,16.80376593,18.63655277,19.75616894,20.06729446,20.27438739,21.37183614,21.86866697,22.99828085,23.38916965,24.23840386,27.88178559,30.42586836,30.58782127,30.78389145,30.96398786,30.99433865,31.40469351,31.49481662,31.7148019,32.11726268,32.62411296,33.93171379,34.85469759,35.2379604,35.55928828,35.95516444,36.60670609,41.00369625,41.04798649,42.23412646,42.86456191,44.25962926,47.24260124,54.7816796,62.71133908,63.85422996,64.94894827,68.3463782,69.79166813]","[5,4,3,1,0,1,0,0,0,7,1,1,0,1,1,0,7,1,1,0,3,2,0,5,0,1,5,1,1,0,1,1,0,1,0,1,1,0,5,1,0,0,0,6,2,0,1,3,0,7,6,1,0,7,1,0]"
"[0.75374737,0.97667007,1.55635321,1.61810868,1.8430098,5.15092726,5.68355727,7.20158615,11.79797299,12.00224638,13.15666799,14.13920879,14.95808448,15.92134018,16.86449555,17.12998671,17.95239907,18.36020151,19.25842935,19.98307233,20.56726688,20.7859695,23.43817693,24.17346409,25.74983813,30.23965148,31.64349024,32.3835343,33.54270597,36.36427234,36.81841087,36.87788665,38.10768335,38.76802903,40.46828356,40.79109028,40.95258594,41.02533037,41.30253298,41.59343498,42.26395653,42.44854466,42.77956476,43.10560685,43.9148686,44.23481139,44.42383282,45.51089548,46.26939465,46.32974856,46.46714844,47.31503963,47.4947165,47.63661091,47.66108815,47.95535596,48.07038866,48.13250197,49.70765731,49.713332,49.73640386,50.25064566,50.37849789,51.0254014,51.85426778,51.97452289,54.33901323,55.0272792,55.77882887,55.89343436,56.71576151,57.38612587,58.79764715,62.66599507,65.81703236,69.52191028,70.21877019,72.41016836,72.54242448]","[2,3,0,2,5,0,4,2,4,3,3,7,0,3,1,0,4,1,0,5,1,2,0,1,1,1,0,1,7,0,1,0,0,2,0,3,1,1,0,1,0,1,0,0,1,0,6,1,0,0,0,1,2,0,1,1,0,1,0,1,0,5,0,1,1,0,1,1,5,0,0,2,3,2,2,7,3,2,3]"
"[0.99400837,1.46473458,2.36001312,2.39853402,2.4084118,2.738271,2.79640646,3.01463331,3.10113751,3.37676557,3.94860934,4.0711246,4.84809578,5.0142462,5.03320548,5.17432715,5.54488726,5.93483503,6.05911415,6.13524005,6.85970204,7.19502654,7.53202972,7.53738539,7.66471752,7.68293028,8.14152697,8.18238482,8.24051679,8.90880562,8.97410342,9.12187346,9.31597219,9.3469166,9.48038161,9.84053637,10.58305323,10.5999355,11.09493831,11.16248147,11.38067682,11.67389886,11.82151436,12.49322234,13.02902478,13.17054589,13.24190055,13.36931486,13.41474577,13.61039061,13.99857854,14.02528304,14.07845303,14.271798,15.59027186,16.727076,17.01875422,18.87349375,19.13239165,19.17291761,29.55904409,30.81551376,30.9613372,33.4394139,34.38782916,34.61742302,36.45182609]","[1,0,2,5,3,3,0,3,1,1,1,1,2,0,1,2,2,1,1,0,3,1,1,2,0,2,0,1,1,0,5,0,1,0,0,3,2,3,2,3,1,1,0,1,3,1,1,0,0,1,1,5,0,2,4,0,1,0,1,3,3,3,2,2,3,1,3]"
"[4.99956584,5.87852092,7.58780867,10.58974163,11.57457884,11.75899426,12.98118368,15.81115333,16.95237328,17.34639885,17.56270102,19.26723248,19.81821206,20.67102952,29.66202682,34.45024187,35.68889726,36.99031118,37.69086999,39.22069621,40.60355431,40.83354394,40.84551163,41.04752879,41.50662268,41.64953038,42.02026533,42.258799,42.70089477,43.21493848,43.38363154,43.51397024,44.19300503,44.3022513,44.34215746,44.59254707,45.09716506,46.53417458,46.58310809,46.74174745,47.05519492,48.25444941,49.08820563,49.282677,50.89841095,51.23539479,51.23970178,51.99265014,55.31706042,57.59201577,60.96094793,63.39747145,65.07522478,66.3834074,69.77581261,70.71893278,70.74068024,70.93586642,72.25298857,73.32572016]","[3,3,2,0,5,1,0,0,1,1,0,0,1,6,3,4,2,3,1,2,3,2,0,5,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,4,1,0,1,0,0,0,5,1,1,3,7,0,0,1,5,0,3,7]"
"[1.79164777,3.24611241,3.39417054,4.15375566,6.86314784,7.00513157,7.30741765,8.19559368,8.85579166,9.06936155,9.16067683,9.77479346,13.71109271,14.56670728,14.57996272,19.83683021,20.30462106,20.32143968,21.45450974,21.48547465,21.60439335,22.58279758,22.98737396,25.99279017,26.2048121,29.67472356,43.86056478,44.58758494,44.59717048,45.38268616,47.72894082,48.67165981,50.84762575,51.88039522,56.09623291,58.15904643,62.13905501,62.29494145,67.56087732,69.81275434,70.63612458,71.9350828,73.55161815,75.06910069,79.38208332,80.28655446,80.57280747,81.61746171,82.02637177,86.2955941,89.18723468,90.01762938,95.61222681,95.9130469,96.71613978,98.79677967,99.1733398,99.64510484,101.57847099,102.65331585]","[2,3,7,1,3,2,4,1,3,0,0,5,0,5,3,1,0,0,5,1,0,4,0,1,0,1,2,3,1,6,5,5,0,2,0,5,7,6,4,4,3,4,2,6,1,0,1,1,0,0,1,7,7,1,0,7,5,1,1,4]"
"[3.94184008,4.27531129,8.08733969,13.98139604,17.03984789,23.5280989,23.96928067,26.47409469,27.75556603,29.6298075,30.03375002,30.12209523,33.47893033,33.79182577,34.95347602,35.1436861,39.23447255,44.94587017,46.16973292,51.3134704,53.18751533,54.30106904,57.18227891,57.84809034,58.05738503,58.76320714,65.06600173,65.65836863,67.96746735,72.31780312,73.77074986,77.12725771,77.39607436,78.18335594,78.32124643,78.41636233,82.41992005,84.7483545,84.78288537,95.41312068,104.23074553,104.35674109,106.4277032,108.25112626,108.36772342,108.60775902,110.771529,111.37126284,111.78911817,112.39329646,114.72475931,117.29220332,119.31581147,123.25500785,123.46773636,124.04079697,126.84016544]","[7,7,2,0,1,5,5,2,3,3,2,2,3,2,1,7,1,5,4,1,0,1,2,6,6,0,1,0,1,0,3,1,0,0,1,0,4,1,0,7,1,0,5,1,4,0,4,7,4,2,6,3,7,0,1,5,6]"
"[6.78321292,9.97413866,10.62261253,10.91403816,12.80651572,15.93935666,17.94632798,20.43925519,25.18183432,25.38602711,30.18522452,31.04244978,31.18055193,32.80014417,32.91220868,36.92246859,37.75069866,39.00563603,39.79302433,40.06138767,50.40704972,50.9279238,61.71017252,62.86074702,63.15782361,63.3549462,63.87199392,64.16727829,64.17420547,64.62192378,65.30666638,68.43670638,70.66982323,71.25260122,73.2641025,75.69344452,82.25250803,90.71277567,91.59695519,94.49256072,94.98130192,97.83787316,99.62072999,99.89973882,106.24469181,106.54767126,108.01101933,110.1993365,110.4724162,111.43367153,113.42253727,114.8461066,118.01578403,122.8047147,122.89724247,123.10242644,123.71882022,125.09714289,126.32453002,126.47961745,128.26987315,130.48708369,130.50503259,132.93905626,133.18358156,133.36778176,134.45304221,134.67774762,135.14760723,135.43029299,135.43337911]","[1,1,0,7,1,0,3,1,6,5,2,0,1,0,5,1,7,7,0,1,2,4,2,3,2,3,3,3,2,2,4,1,4,0,5,1,7,4,1,4,6,7,1,0,5,7,0,5,1,5,4,7,6,0,1,4,3,4,0,7,7,1,7,0,1,1,0,1,1,1,0]"
"[1.57449943,1.82639438,6.77749205,7.30092893,7.74345817,8.70842845,8.75112329,10.35721363,10.50523665,10.58611982,11.12321947,11.2359474,11.70583277,12.04640757,13.49634169,13.7111901,14.20673635,16.20908591,16.38978623,16.44393033,16.67494144,16.67784942,18.68159896,19.12402827,19.17205167,20.50302249,20.89817561,21.42436797,21.95535754,22.60806904,23.47120633,24.82825202,25.94808284,26.56281127,27.9721868,33.78234183,43.47617976,44.31073603,45.55505921,45.67401762,46.94851086,47.18732914,47.29592102,47.58756877,48.63716311,48.99221468,49.33877536,50.14303828,51.8895101,55.58244124,56.30665714,56.61522094,60.91651262,61.12674919,61.1597211,61.58423922,62.11455618,62.33804427,62.38607528,62.53947681,62.76337105,62.80563063,62.91377312,62.99050968,63.01398035,63.28673445,63.2998027]","[4,6,2,2,3,2,5,5,4,1,0,1,3,4,3,0,3,1,5,2,0,0,1,0,3,1,2,3,4,3,3,0,2,5,5,7,1,0,0,4,1,2,3,3,2,3,3,4,2,2,3,0,2,0,1,1,0,2,1,0,1,1,0,0,1,1,0]"
